no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50,feature-51,feature-52,feature-53,feature-54,feature-55,feature-56,feature-57,feature-58,feature-59,feature-60,feature-61,feature-62,feature-63,feature-64,feature-65,feature-66,feature-67,feature-68,feature-69,feature-70,feature-71,feature-72,feature-73,feature-74,feature-75,feature-76,feature-77,feature-78,feature-79,feature-80,feature-81,feature-82,feature-83,feature-84,feature-85,feature-86,feature-87,feature-88,feature-89,feature-90,feature-91,feature-92,feature-93,feature-94,feature-95,feature-96,feature-97,feature-98,feature-99,feature-100
1,5,0.1447641761367697,0.03800463320786466,0.2873428286276605,0.0002717027909641805,-0.18373038825469457,0.18861716772135137,0.11637116640397926,-0.10035395907046563,0.09849176120020371,0.10963443392521703,-0.046908260477554045,0.028812474935839143,-0.034240119686263136,0.08211764195749387,0.04758369734514956,-0.12446008643274166,0.004536116365059567,-0.05471481604517012,0.08703948146589074,-0.08057418321739272,0.0879523305122743,-0.02154545166107166,-0.04726273047207956,0.04847249589047372,0.12399051502045282,-0.03818631734082934,0.040555964024228716,-0.00893179723678612,0.002205332995304806,-0.024316898993473297,0.03282483539150116,0.03543971086998343,-0.015352305082753474,0.03516058283215951,-0.09143632901056388,-0.07724389486584221,0.006936702828118131,0.0029012350372071513,0.1547655428400822,0.08714613192650787,0.028583143784615947,0.11651946287160858,0.014481139466524766,0.08959204649783327,0.0948888857167756,0.0034390273280709475,0.09894323072165166,0.01852560464751591,-0.30503164502213875,0.12351988277384925,0.12314260209172617,-0.17450844096051363,-0.043210809099839605,0.3483513559975828,0.02680548440412925,0.15682543790285292,-0.257083220043267,-0.2135255192109642,-0.1311719871580137,-0.03877915512963941,-0.04835702917962348,0.021623707373651428,-0.26033016788173186,-0.10326670245483609,-0.0014893840524885715,0.001736099025102524,-0.07470959751810777,-0.07047498597287809,0.07100676760104319,-0.03711745347456279,-0.02714161928656334,-0.026794324331375043,0.06547112086282474,-0.018706124615120057,-0.02389166670496564,-0.023104760256564185,-0.045591510029277374,-0.005498156618305329,0.06868243665834632,0.011124039272207299,0.01523658289313122,-0.05130096480362661,-0.01891515066744911,0.019340473825725932,-0.020387569151863058,-0.019229150680160453,-0.018192378980899954,0.014612117267112978,-0.04508647346507175,-0.002934314348745317,-0.004264643955306125,0.008778159601862467,-0.010655318638990456,-0.01818319148122863,0.009006740139122778,-0.006975870122364303,-0.011538098654387536,0.0054179276769164095,0.014813327144836031,-0.016170122213597544
2,5,0.14476417613676934,0.03800463320786458,0.28734282862766053,0.00027170279096419824,-0.18373038825469432,0.18861716772135123,0.11637116640397896,-0.10035395907046597,0.09849176120020393,0.10963443392521706,-0.04690826047755403,0.02881247493583918,-0.034240119686263316,0.08211764195749365,0.04758369734514947,-0.12446008643274145,0.00453611636505976,-0.054714816045170304,0.0870394814658909,-0.08057418321739264,0.08795233051227425,-0.021545451661071652,-0.04726273047207958,0.04847249589047376,0.12399051502045287,-0.038186317340829515,0.0405559640242288,-0.008931797236786186,0.002205332995304745,-0.02431689899347319,0.032824835391501044,0.035439710869983466,-0.015352305082753067,0.03516058283215944,-0.09143632901056384,-0.07724389486584207,0.00693670282811801,0.00290123503720729,0.15476554284008232,0.08714613192650787,0.028583143784616082,0.11651946287160853,0.014481139466524897,0.08959204649783332,0.09488888571677563,0.003439027328071053,0.09894323072165168,0.018525604647515685,-0.30503164502213886,0.1235198827738491,0.12314260209172607,-0.17450844096051388,-0.04321080909983968,0.3483513559975829,0.02680548440412902,0.15682543790285303,-0.25708322004326695,-0.21352551921096413,-0.13117198715801381,-0.03877915512963947,-0.04835702917962331,0.021623707373651466,-0.2603301678817319,-0.1032667024548361,-0.0014893840524884713,0.0017360990251024905,-0.07470959751810793,-0.07047498597287817,0.07100676760104334,-0.03711745347456282,-0.027141619286563296,-0.02679432433137502,0.06547112086282474,-0.018706124615119998,-0.023891666704965685,-0.023104760256564248,-0.04559151002927745,-0.005498156618305233,0.0686824366583462,0.01112403927220739,0.015236582893131094,-0.05130096480362632,-0.018915150667449,0.019340473825725884,-0.020387569151862964,-0.019229150680160362,-0.018192378980900186,0.014612117267112937,-0.04508647346507175,-0.002934314348745239,-0.004264643955306035,0.008778159601862453,-0.010655318638990325,-0.01818319148122867,0.009006740139122784,-0.006975870122364365,-0.011538098654387477,0.005417927676916412,0.014813327144836075,-0.016170122213597517
3,5,-0.02064450862811146,0.07440160888782787,-0.01565523015279528,0.010072983919109747,0.03145246392415732,-0.0224396343915533,-0.03563028302062444,-0.01987762229165406,-0.038051341681673456,0.04901384550474361,-0.05628923756721645,-0.10122548867419742,-0.10251311218718719,-0.09325261815481058,0.17844214358515653,-0.2215711468185592,0.1909778091765987,-0.006908537604694786,-0.2659297330397127,-0.019422995986079463,-0.130182466607113,0.026193809458723485,-0.18853521443737611,-0.038219142200462235,-0.04549133755337259,-0.3061106159874307,-0.06258687357952859,-0.11067020722104563,0.006358211924469439,0.18328370246579584,0.04715022178728268,-0.2320428242059479,-0.1315814476161362,-0.22955012415048692,0.28823027370245785,-0.07320964750682803,-0.021644301414138048,-0.07094291991803127,0.15936769869984047,-0.24508528567704455,-0.16972652395299043,-0.07370977107996815,-0.06857124575477057,0.20883080006917792,-0.15560541963615165,0.023689022671130534,-0.19676093225105534,-0.01613070096569634,-0.14736299126673977,0.19947697612910076,-0.032243448948602295,0.009484177051784755,-0.05968840627648244,-0.001997755104915082,-0.010292518962669365,-0.018986943126883267,-0.05829242274677121,0.05481541804332011,-0.004970153124603168,0.03334646431680066,0.04109885194744221,-0.02718590131530597,0.017832473121222547,0.03056012918971149,0.05492676439115792,0.019850770482164336,0.006377891618901604,0.019047337498187853,0.05032659708927699,-0.004893386453664005,-0.05037607550055713,-0.009418422399211854,0.0010991236301598855,-0.03421569046055271,-0.01599119105009973,-0.025617014259968995,-0.008773465988821375,0.012339800957165265,-0.006961668669086139,0.012439863607067829,-0.006085747586010563,0.0019822034260001146,-0.006052265916170317,0.00013379554540009773,0.00014342170574294067,0.012318477568850201,0.010673187088808154,0.017161791913039626,-0.0030202265445422654,0.006993575900634742,-0.0016241058509363052,-0.010948020625678121,-0.004359725562970277,-0.008612162260813067,-0.0023962958513106263,-0.00031905664341264116,-0.00016241992270982922,-0.0033353044191664813,-0.0040317946841475875,-0.009057235014779076
4,5,-0.020644508628111475,0.07440160888782772,-0.015655230152795466,0.010072983919109466,0.03145246392415737,-0.02243963439155332,-0.035630283020624355,-0.019877622291654136,-0.03805134168167344,0.04901384550474375,-0.05628923756721644,-0.10122548867419746,-0.10251311218718727,-0.09325261815481034,0.1784421435851563,-0.22157114681855927,0.19097780917659882,-0.006908537604694993,-0.2659297330397127,-0.019422995986079578,-0.1301824666071129,0.026193809458723388,-0.18853521443737606,-0.038219142200462124,-0.04549133755337262,-0.30611061598743056,-0.06258687357952862,-0.11067020722104567,0.006358211924469262,0.18328370246579573,0.04715022178728268,-0.23204282420594774,-0.131581447616136,-0.2295501241504869,0.2882302737024578,-0.0732096475068281,-0.02164430141413811,-0.07094291991803128,0.15936769869984035,-0.2450852856770443,-0.1697265239529906,-0.073709771079968,-0.0685712457547707,0.20883080006917773,-0.15560541963615163,0.023689022671130648,-0.19676093225105523,-0.016130700965696115,-0.1473629912667397,0.19947697612910073,-0.032243448948602274,0.009484177051784805,-0.05968840627648236,-0.001997755104915017,-0.010292518962669311,-0.01898694312688314,-0.0582924227467711,0.05481541804332035,-0.004970153124603186,0.033346464316800675,0.04109885194744205,-0.02718590131530611,0.017832473121222644,0.030560129189711426,0.054926764391158005,0.019850770482164423,0.006377891618901511,0.019047337498187773,0.05032659708927691,-0.004893386453664286,-0.050376075500557206,-0.00941842239921191,0.0010991236301599809,-0.03421569046055295,-0.015991191050099607,-0.025617014259969116,-0.008773465988821501,0.012339800957165144,-0.006961668669086123,0.01243986360706776,-0.0060857475860104345,0.0019822034260000686,-0.006052265916170384,0.00013379554540005788,0.00014342170574300982,0.012318477568850208,0.010673187088808277,0.017161791913039726,-0.0030202265445422524,0.006993575900634728,-0.001624105850936241,-0.010948020625678094,-0.004359725562970308,-0.008612162260813025,-0.00239629585131064,-0.0003190566434126314,-0.00016241992270967488,-0.003335304419166426,-0.0040317946841475225,-0.00905723501477916
5,2,-0.028130834626882022,0.17579808391362226,-0.14244846958370116,-0.022675226224230603,-0.29149647617856345,-0.11517182367093719,-0.006150926402857067,-0.05417575257880132,-0.05520358525273184,0.1084653490132872,-0.06997092707083931,0.1371821350066239,0.051078188764388785,-0.23406784873362801,-0.11360294332994916,0.2886828062551988,-0.06070657143014051,-0.26560603172238567,0.025894004003094766,0.021881261560950965,-0.24914910859245082,-0.1180614948372167,-0.03891933648702855,-0.0248651662422487,0.03801027305746529,0.057576609559003865,-0.04073282416328317,-0.08151360500560198,-0.14639956485396668,0.08678519270616258,-0.1210845078587571,-0.03504234253288653,-0.11331919752928649,0.193945370961652,0.060734262507070064,-0.04099703727645161,-0.12678751560276957,0.1433757058450413,-0.03810684527987019,-0.12662122666947367,0.09672037116217827,0.03374193715520755,-0.13676303589883673,0.04355201250864271,0.01709041211823249,0.11598104740937908,-0.014269634649181722,0.05330012964598195,0.02996826278403269,-0.04456814184334481,-0.0600339274879335,-0.039643634518227056,-0.0668458512309896,0.11792219095341927,-0.00030822664665578576,-0.015380321470274367,0.007432751561367319,-0.008512992495927704,-0.03463061486164975,0.0986437064107379,0.06292653314721425,-0.014062991238998908,0.0013294699457348223,0.007352691055116234,0.007887647774513824,-0.004670396217657937,0.06088629394742573,-0.18475031156725394,0.3590029632455337,-0.0074322567979158115,0.09925411713987774,-0.04408282780614017,-0.10782278750693954,-0.06476482106693245,0.04879603036239832,0.02461291714112375,-0.010629628965507142,0.03457637262106236,-0.04480882306590819,0.03439126546207374,0.013359219848341613,-0.027061259453645424,-0.01127885418660959,-0.005585241387222925,-0.00803823907268578,-0.0134366197256653,-0.008862011899467255,-0.014475200389845948,-0.008559490363969463,0.011558041944345064,0.0025699769749867375,-0.00958360310533755,0.001966873384208207,0.013596185005285987,-0.011551216751658178,-0.005495361098210724,0.011490160088911858,-0.0026148869831822677,-0.004087932051498751,-0.011667906332768064
6,2,-0.028130834626881953,0.17579808391362248,-0.1424484695837011,-0.022675226224230655,-0.29149647617856334,-0.11517182367093691,-0.006150926402856991,-0.054175752578801396,-0.055203585252731675,0.1084653490132872,-0.0699709270708392,0.13718213500662385,0.05107818876438872,-0.2340678487336278,-0.11360294332994923,0.2886828062551991,-0.060706571430140584,-0.26560603172238545,0.025894004003094686,0.021881261560950827,-0.24914910859245087,-0.11806149483721676,-0.038919336487028354,-0.024865166242248552,0.03801027305746507,0.057576609559003816,-0.04073282416328312,-0.0815136050056019,-0.14639956485396646,0.08678519270616253,-0.12108450785875692,-0.03504234253288638,-0.11331919752928653,0.19394537096165182,0.06073426250706996,-0.04099703727645185,-0.12678751560276968,0.14337570584504147,-0.03810684527987024,-0.12662122666947362,0.09672037116217842,0.03374193715520758,-0.13676303589883676,0.043552012508642504,0.017090412118232323,0.11598104740937902,-0.01426963464918144,0.05330012964598202,0.029968262784032647,-0.04456814184334476,-0.06003392748793337,-0.039643634518227146,-0.06684585123098967,0.11792219095341906,-0.00030822664665588253,-0.01538032147027426,0.0074327515613672795,-0.00851299249592778,-0.034630614861649915,0.09864370641073797,0.06292653314721389,-0.014062991238998719,0.0013294699457349556,0.007352691055116117,0.0078876477745136,-0.004670396217657962,0.0608862939474257,-0.1847503115672541,0.3590029632455337,-0.0074322567979159,0.09925411713987789,-0.04408282780614005,-0.10782278750693941,-0.06476482106693238,0.04879603036239841,0.02461291714112364,-0.010629628965507003,0.03457637262106233,-0.04480882306590796,0.034391265462073745,0.013359219848341732,-0.02706125945364533,-0.011278854186609576,-0.005585241387222992,-0.00803823907268578,-0.013436619725665285,-0.008862011899467248,-0.014475200389845962,-0.008559490363969541,0.011558041944345067,0.0025699769749867587,-0.009583603105337592,0.001966873384208157,0.013596185005286062,-0.01155121675165812,-0.005495361098210818,0.011490160088911808,-0.002614886983182199,-0.0040879320514987496,-0.011667906332768018
7,20,-0.032521414356919624,0.07147063391278209,-0.09117255252994244,-0.02586025730894622,-0.0648643157910684,-0.012215944714138217,-0.023959294809571006,0.06174113208950354,-0.06109126733230933,0.09170217741354866,-0.02501047663606788,-0.07784900261971267,-0.07433373116702202,-0.10539775902393977,0.020495774915831433,-0.10367711792060146,0.004292855546856148,-0.22269693975518878,0.014088613805892065,0.15207583843578446,-0.2834609995857628,-0.04810220722281878,0.2671127426440846,-0.17109400439910133,-0.15781812962364344,-0.07791094125536421,0.3232233152720404,0.32202711171401704,-0.08980677808889848,-0.1015619764271605,0.36943273180053143,0.029845298822363284,0.052072070427211556,-0.036234943140505814,-0.22997470628941155,0.09468830990810155,0.11746783678739725,0.077233390505605,0.17868076700555618,0.02768657248878336,-0.12907462764440764,0.05139024591403559,0.1383829149541427,0.02571835376926534,0.01760910393531527,0.1262237925917105,0.06113457528192902,-0.13661655793402983,-0.07008558648641336,0.029944377242754245,-0.026218895221596344,0.07381464498515887,0.012461425939856507,-0.056475842591434726,-0.06340963149301497,0.02755887392345943,-0.018902125038730025,0.03032492284046655,0.03308970797122708,-0.0597454734121087,0.06658668101599745,-0.03214658889045781,0.03115354567549823,0.003110728136010286,0.028559960276068535,0.06914532179227197,-0.049612148627584854,0.033371028489080704,0.060601485687883205,0.04642472895118023,-0.04419233245036326,0.014702118317638325,-0.02200767314294203,-0.05944017969373414,0.03924452295001487,-0.010882843197541098,-0.012501027283419237,0.002198561455526039,0.002387600801043541,0.019791845282896577,-0.005184532536175208,0.006339511059216093,-0.002572119658287339,0.02350602368158149,0.009040592029623165,-0.006972505741875457,0.0002501138804965144,0.0011627363291392026,0.026627210552775768,0.01112782625089968,-0.004559751167093498,-0.0003390394287847427,0.0035417359858571657,-0.008533289011426668,-0.006551129239538273,0.01442357824049256,0.02108599889630151,-0.0015246457171188754,-0.004597125759705382,-0.00612694284149203
8,20,-0.03252141435691967,0.07147063391278195,-0.0911725525299424,-0.0258602573089463,-0.06486431579106845,-0.012215944714138314,-0.02395929480957092,0.06174113208950382,-0.061091267332309206,0.0917021774135488,-0.025010476636067612,-0.07784900261971256,-0.07433373116702195,-0.10539775902393991,0.020495774915831443,-0.10367711792060123,0.004292855546856317,-0.22269693975518887,0.014088613805892087,0.15207583843578426,-0.2834609995857627,-0.04810220722281865,0.26711274264408436,-0.1710940043991014,-0.15781812962364355,-0.0779109412553642,0.32322331527204023,0.322027111714017,-0.0898067780888985,-0.10156197642716028,0.36943273180053127,0.02984529882236338,0.05207207042721154,-0.036234943140505876,-0.22997470628941136,0.09468830990810152,0.11746783678739744,0.077233390505605,0.17868076700555635,0.027686572488783357,-0.12907462764440747,0.05139024591403575,0.13838291495414273,0.025718353769265505,0.017609103935315163,0.12622379259171038,0.06113457528192878,-0.13661655793402963,-0.07008558648641322,0.029944377242754474,-0.02621889522159628,0.07381464498515893,0.012461425939856528,-0.056475842591434906,-0.06340963149301498,0.027558873923459095,-0.018902125038730015,0.030324922840466485,0.03308970797122724,-0.0597454734121086,0.0665866810159974,-0.03214658889045818,0.031153545675498016,0.003110728136010325,0.028559960276068615,0.0691453217922718,-0.049612148627584896,0.03337102848908059,0.06060148568788324,0.04642472895118013,-0.04419233245036316,0.014702118317638265,-0.022007673142942073,-0.059440179693734024,0.03924452295001491,-0.01088284319754117,-0.012501027283419104,0.0021985614555259073,0.0023876008010435697,0.019791845282896743,-0.00518453253617536,0.006339511059216204,-0.0025721196582873273,0.02350602368158147,0.009040592029623123,-0.006972505741875375,0.0002501138804965657,0.0011627363291392646,0.026627210552775633,0.01112782625089983,-0.00455975116709354,-0.00033903942878463363,0.0035417359858572204,-0.008533289011426769,-0.006551129239538466,0.014423578240492604,0.021085998896301465,-0.0015246457171188216,-0.00459712575970547,-0.006126942841492117
9,5,-0.09577241390223158,-0.005588902471829201,-0.036242500070097466,-0.11619646795219145,0.0017740212392013531,-0.18996985651184378,-0.02171608846472026,0.15035307996150385,0.1752204211000645,0.08824972710700973,0.06735599230491032,-0.024853509068286546,-0.14627671162263714,-0.07076248338929499,-0.10811679526519528,-0.08122430225159037,0.05417534473441419,-0.01330964448178411,-0.019225596801529205,-0.09285526119534428,-0.10879760581959397,0.02418207574605595,0.05909015829625281,0.04451454657288323,0.25121374001783175,0.004416330430000978,0.09881364542453064,0.021084392614975692,-0.1802560465142953,0.12524765398832408,0.08765179616683773,0.0181404682930644,-0.21641057274423917,-0.02699774854878137,0.03112374769140749,0.03174608840208594,0.09667270922021659,0.1278718410664724,-0.08514384202456318,0.10456363244238018,-0.2887657562606593,-0.0026832483707191273,-0.16884469601214525,-0.08280705514845106,0.04143582289136377,-0.34006894058333503,-0.03429860257276869,0.20414366988351146,0.13627831414942562,0.0736847772487154,0.16393436180975618,-0.003044347436161921,0.17828853951420234,0.012419727300615782,0.08205090161218892,0.16414926339679797,0.11187118085560395,-0.2136285130806696,0.05131622878662446,-0.017937985644841472,-0.02439155194837257,0.012306627956100361,0.011827898301925918,-0.05730572428499551,-0.14787583905842985,-0.0872403369314174,0.02757956729242715,0.015794277364428844,-0.0576398768576393,0.0002864342127924654,0.04738074900526867,-0.03259806857907852,0.00803428999723753,-0.04928236530250174,-0.04261647495530467,0.026926075819922898,0.018588246146929846,-0.009338712061757442,-0.010122518836218368,0.02939680397047212,-0.03475445013863433,-0.012255702049633369,-0.016309307483559972,0.0032835553500915973,0.016517738117736346,-0.009502305174171494,-0.014645260219061484,-0.001042461906461049,0.008668458708691165,-0.0022277728491056927,-0.01501673526256464,-0.006881873882947092,-0.01904684655381654,0.018048585877385642,-0.020449351344928392,0.005099943045093265,0.006312676351764586,-0.026645832007838665,-0.005213365494165705,0.0015628787524561935
10,5,-0.09577241390223161,-0.005588902471829116,-0.036242500070097446,-0.11619646795219138,0.0017740212392014167,-0.18996985651184384,-0.021716088464720295,0.15035307996150366,0.17522042110006433,0.08824972710700957,0.06735599230491035,-0.024853509068286494,-0.14627671162263706,-0.07076248338929496,-0.10811679526519528,-0.08122430225159048,0.05417534473441393,-0.013309644481784103,-0.019225596801529108,-0.09285526119534446,-0.1087976058195939,0.024182075746056023,0.0590901582962529,0.04451454657288324,0.25121374001783164,0.004416330430001015,0.09881364542453062,0.021084392614975543,-0.1802560465142954,0.12524765398832405,0.08765179616683766,0.01814046829306439,-0.21641057274423922,-0.026997748548781317,0.031123747691407543,0.031746088402085974,0.09667270922021663,0.12787184106647245,-0.08514384202456311,0.10456363244238004,-0.2887657562606592,-0.0026832483707191677,-0.1688446960121454,-0.08280705514845096,0.041435822891363855,-0.34006894058333503,-0.03429860257276872,0.20414366988351154,0.13627831414942546,0.07368477724871535,0.16393436180975623,-0.0030443474361617076,0.17828853951420223,0.012419727300615769,0.08205090161218889,0.16414926339679797,0.11187118085560395,-0.2136285130806695,0.05131622878662457,-0.017937985644841566,-0.024391551948372524,0.012306627956100314,0.011827898301925937,-0.05730572428499527,-0.14787583905842996,-0.08724033693141746,0.02757956729242702,0.015794277364429146,-0.05763987685763917,0.0002864342127922666,0.04738074900526918,-0.03259806857907876,0.008034289997237667,-0.049282365302501935,-0.04261647495530478,0.02692607581992287,0.018588246146929905,-0.00933871206175748,-0.010122518836218113,0.029396803970472143,-0.03475445013863441,-0.01225570204963338,-0.016309307483559826,0.0032835553500915678,0.016517738117736453,-0.009502305174171409,-0.01464526021906154,-0.0010424619064610943,0.008668458708691085,-0.0022277728491056034,-0.01501673526256468,-0.006881873882947131,-0.019046846553816683,0.018048585877385594,-0.020449351344928486,0.005099943045093162,0.006312676351764485,-0.026645832007838606,-0.005213365494165766,0.0015628787524561473
