no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50,feature-51,feature-52,feature-53,feature-54,feature-55,feature-56,feature-57,feature-58,feature-59,feature-60,feature-61,feature-62,feature-63,feature-64,feature-65,feature-66,feature-67,feature-68,feature-69,feature-70,feature-71,feature-72,feature-73,feature-74,feature-75,feature-76,feature-77,feature-78,feature-79,feature-80,feature-81,feature-82,feature-83,feature-84,feature-85,feature-86,feature-87,feature-88,feature-89,feature-90,feature-91,feature-92,feature-93,feature-94,feature-95,feature-96,feature-97,feature-98,feature-99,feature-100,feature-101,feature-102,feature-103,feature-104,feature-105,feature-106,feature-107,feature-108,feature-109,feature-110,feature-111,feature-112,feature-113,feature-114,feature-115,feature-116,feature-117,feature-118,feature-119,feature-120,feature-121,feature-122,feature-123,feature-124,feature-125,feature-126,feature-127,feature-128
1,1,-0.0015190545236691833,0.0298667773604393,-0.08252033591270447,0.22837801277637482,0.20754985511302948,-0.0019384392071515322,-0.17393983900547028,0.06999216228723526,0.12390405684709549,0.08821070939302444,-0.0344717763364315,-0.0997987911105156,0.11340884119272232,0.1467694193124771,-0.16417625546455383,-0.13957884907722473,-0.24147816002368927,0.10545673221349716,0.1520395576953888,0.14039240777492523,0.010977829806506634,-0.04607810825109482,-0.048324864357709885,-0.1880583018064499,-0.07354094088077545,0.035337336361408234,0.11127308011054993,-0.013691116124391556,0.015287578105926514,-0.06962614506483078,0.008536839857697487,-0.011526195332407951,-0.03973754867911339,0.0609540119767189,-0.13909532129764557,-0.038018371909856796,-0.0671849176287651,-0.1812964826822281,-0.028459666296839714,-0.04201875254511833,0.018674448132514954,-0.02813604101538658,0.08479013293981552,0.005914919078350067,0.0005619452567771077,0.004602204076945782,-0.10463723540306091,-0.0884375125169754,0.02799231931567192,0.01813986338675022,-0.031106755137443542,-0.09195160120725632,0.043489933013916016,0.0037335276138037443,-0.14800049364566803,-0.0784631073474884,-0.13246971368789673,-0.12207499146461487,0.04755907505750656,0.1810598075389862,0.1419525146484375,0.05696602910757065,0.02938658930361271,0.09381463378667831,-0.022442130371928215,0.020108522847294807,-0.07321681827306747,0.12010566145181656,0.095925472676754,0.19156642258167267,0.10022643953561783,0.1058650091290474,-0.07878817617893219,-0.21427637338638306,-0.01386554166674614,0.06648661941289902,0.09180927276611328,-0.08309143781661987,0.12915030121803284,-0.029527027159929276,-0.02871813252568245,0.08535409718751907,0.11108452081680298,0.06275828927755356,-0.027336759492754936,0.07731358706951141,0.020932886749505997,0.01922924816608429,0.14801199734210968,0.09942758083343506,0.0433281809091568,-0.06439796090126038,0.04576549679040909,-0.043080996721982956,0.0023833876475691795,0.0981227234005928,-0.09091036021709442,-0.14847086369991302,-0.013677507638931274,0.08889321982860565,0.05645707994699478,-0.06290630996227264,-0.1503642201423645,0.03801816701889038,-0.10227624326944351,-0.01119133923202753,-0.06363029778003693,0.05966968089342117,0.025385569781064987,-0.09790535271167755,0.11873210221529007,0.1886352300643921,0.1565140336751938,-0.019935179501771927,-0.0813521221280098,-0.023929238319396973,0.0009026322513818741,-0.015288788825273514,0.08823932707309723,0.11160572618246078,-0.004038671031594276,0.12660661339759827,-0.013787651434540749,-0.18313322961330414,0.10594527423381805,-0.15306732058525085,-0.018329227343201637,-0.010377146303653717
2,1,0.01277916133403778,-0.002384606981649995,-0.07976176589727402,0.1711871474981308,0.22078898549079895,0.03169320896267891,-0.07048692554235458,0.10973364859819412,0.15782567858695984,0.0926050916314125,0.06783632934093475,-0.06264973431825638,0.192631334066391,0.04107272997498512,-0.1393604427576065,-0.144511416554451,-0.12243599444627762,-0.024076763540506363,0.17548923194408417,0.19842801988124847,-0.14230334758758545,-0.061183080077171326,-0.09026341140270233,-0.13949424028396606,-0.027146873995661736,0.09515835344791412,0.1259400099515915,0.08168099820613861,0.009023500606417656,-0.08445893228054047,0.004824667237699032,-0.09304431825876236,-0.12602591514587402,-0.039397913962602615,-0.1302347183227539,-0.010141139850020409,-0.10632830858230591,-0.1886250376701355,-0.06270759552717209,0.013243358582258224,-0.019191009923815727,-0.07365462183952332,-0.031120678409934044,-0.02700328268110752,0.03950134664773941,-0.025647196918725967,-0.1390087604522705,-0.052118800580501556,-0.028578532859683037,-0.043713729828596115,-0.03348566219210625,-0.12665775418281555,-0.046082209795713425,-0.008672303520143032,-0.10904620587825775,-0.029043972492218018,-0.07999394834041595,-0.06926485151052475,0.01830652728676796,0.2139115184545517,0.03943474963307381,0.08656175434589386,0.06286304444074631,0.10461588948965073,0.0023809971753507853,0.047052331268787384,-0.0341586098074913,0.11389386653900146,0.0728110745549202,0.15408135950565338,0.17404954135417938,0.10026497393846512,-0.14557601511478424,-0.1620292365550995,-0.024856045842170715,0.040945351123809814,0.048579517751932144,-0.07473085075616837,0.14925101399421692,0.03627292439341545,-0.05909181758761406,0.12013426423072815,0.15259312093257904,0.13467271625995636,-0.14898672699928284,0.0999651551246643,0.04017028957605362,0.02677096426486969,0.1848696917295456,0.05889291688799858,0.06117711216211319,-0.0371822714805603,-0.07168882340192795,-0.009376738220453262,-0.05907450243830681,0.03333781659603119,-0.06777779012918472,-0.06151018291711807,-0.01810617744922638,0.15877529978752136,0.05938420444726944,-0.08915624022483826,-0.16004572808742523,-0.013791990466415882,0.038202915340662,0.02083602175116539,-0.03287103772163391,0.12264014780521393,0.12695898115634918,-0.03332936391234398,0.17770572006702423,0.1477883756160736,0.165194571018219,-0.06315845251083374,-0.10283204913139343,-0.06325528025627136,0.0024847134482115507,-0.0640658512711525,0.08027682453393936,0.02606636844575405,-0.006089508533477783,0.043580763041973114,-0.02583669126033783,-0.19495120644569397,-0.015728609636425972,-0.050600744783878326,-0.07803860306739807,-0.004435617942363024
3,1,0.03985339775681496,-0.11432269215583801,-0.09227140992879868,0.08572350442409515,0.01851225085556507,0.10611393302679062,0.09134463220834732,0.12074374407529831,0.03328718617558479,0.009167260490357876,0.030210088938474655,-0.16783630847930908,0.10090682655572891,-0.09063320606946945,-0.016139809042215347,-0.05990760400891304,-0.060329586267471313,-0.02987057901918888,0.05057929456233978,0.04179006442427635,-0.026386870071291924,-0.050653696060180664,0.04222920909523964,-0.12516865134239197,-0.047647811472415924,0.06943587213754654,0.06339000165462494,0.014141292311251163,-0.03225124627351761,-0.03209172189235687,0.04091184586286545,-0.07600276172161102,-0.011235471814870834,-0.10498254746198654,-0.11367437988519669,-0.07454320043325424,-0.0851733386516571,-0.09692946076393127,-0.08088445663452148,-0.08830951899290085,0.0374445766210556,0.0022941441275179386,-0.07712370902299881,0.009313174523413181,-0.03525017201900482,-0.004464168567210436,-0.0023744013160467148,0.025249889120459557,-0.08992539346218109,-0.07246874272823334,-0.04867621511220932,-0.13568924367427826,0.10186360031366348,0.131331205368042,0.03447307273745537,-0.06407860666513443,-0.1182519868016243,-0.04265837371349335,0.03215770423412323,0.1455528289079666,-0.041701540350914,0.09875737130641937,0.02276921644806862,0.049092285335063934,0.003597821807488799,0.036063630133867264,0.017415283247828484,0.029429752379655838,0.046233680099248886,0.06345071643590927,0.021783150732517242,-0.04191802069544792,0.0003282223187852651,-0.14600743353366852,-0.07477808743715286,-0.07068157196044922,-0.004092489834874868,-0.02326822094619274,0.015348422341048717,0.05362095683813095,-0.03184796869754791,0.13467848300933838,0.06927156448364258,-0.011881287209689617,-0.03001205250620842,-0.0013853973941877484,0.044293783605098724,0.07138489186763763,-0.004011339507997036,0.057549625635147095,-0.04377526044845581,0.019956154748797417,-0.06387075036764145,-0.012680674903094769,0.13713151216506958,0.053221818059682846,-0.056815020740032196,-0.03381022438406944,0.1051345095038414,0.06518766283988953,-0.14002440869808197,-0.012547035701572895,-0.09182169288396835,-0.04763684794306755,-0.10873278230428696,-0.03092147223651409,0.0606316514313221,0.08841261267662048,-0.01974629983305931,-0.04068830981850624,0.13169440627098083,-0.061829809099435806,0.037873826920986176,-0.047679878771305084,0.004702964797616005,0.013135920278728008,-0.017727939411997795,-0.11151139438152313,0.0042373305186629295,0.038797538727521896,-0.05953933298587799,0.04205581918358803,-0.0077979168854653835,0.020721139386296272,0.048693086951971054,-0.08162133395671844,0.02715694159269333,0.06790158897638321
4,1,0.060258958488702774,0.03539483621716499,-0.19483447074890137,0.03821447119116783,0.05721600353717804,-0.02552192285656929,-0.02746099792420864,0.16268207132816315,0.20259113609790802,0.09364386647939682,0.15857793390750885,-0.22508268058300018,0.15260639786720276,-0.0780406966805458,-0.06046510860323906,0.07385265082120895,-0.14544688165187836,0.0534561462700367,-0.007839812897145748,0.17213355004787445,0.025639429688453674,-0.03875967860221863,0.011362864635884762,-0.10810595005750656,-0.06862601637840271,-0.021671686321496964,0.09387261420488358,0.027758382260799408,-0.07091105729341507,-0.06135566160082817,0.1065644696354866,-0.07189919054508209,-0.03971940279006958,-0.0824362263083458,0.041616443544626236,-0.05289679393172264,-0.08557158708572388,-0.09624437242746353,-0.0022976743057370186,-0.06933004409074783,-0.03266320005059242,0.009397751651704311,0.033214833587408066,-0.10231419652700424,-0.023732315748929977,-0.13214243948459625,-0.05158833786845207,-0.009101360104978085,-0.013011769391596317,0.09951767325401306,-0.10081104189157486,-0.0899321436882019,-0.07575823366641998,0.19705258309841156,-0.021271388977766037,-0.05107034370303154,-0.03255196660757065,-0.08323349803686142,0.07518385350704193,0.04162038862705231,-0.017116636037826538,0.08026162534952164,0.017598014324903488,0.13846249878406525,-0.06483754515647888,0.12387420237064362,-0.003933075815439224,0.0985756665468216,0.12041674554347992,0.14247271418571472,0.013527344912290573,0.04407576099038124,-0.12437666952610016,-0.1315644085407257,0.08443865180015564,0.09129882603883743,-0.054004885256290436,-0.04082568362355232,0.09210298955440521,0.029316583648324013,-0.05977704003453255,0.22649377584457397,0.11495018750429153,0.06331516802310944,0.04351571947336197,0.08189524710178375,0.038245800882577896,0.08679597824811935,0.14211821556091309,0.02600182592868805,-0.02517693117260933,0.05364995449781418,0.01191248744726181,-0.11745142936706543,-0.036631759256124496,0.0661185085773468,-0.08451598137617111,-0.017773285508155823,0.12624360620975494,0.1402192860841751,-0.05865255370736122,-0.055294934660196304,-0.0348241850733757,0.11755913496017456,-0.2068682163953781,0.047953587025403976,-0.0887875184416771,0.041186410933732986,0.03872215375304222,0.011866999790072441,0.23162031173706055,0.03221983090043068,0.20405493676662445,-0.10000481456518173,0.06578215211629868,-0.035231273621320724,0.06368345767259598,0.022055305540561676,0.018192743882536888,0.026294829323887825,0.02540586143732071,0.10771597176790237,0.08807747066020966,-0.07610578835010529,0.12420593202114105,-0.1307598203420639,-0.014697401784360409,0.03517790883779526
5,1,0.046729061752557755,0.04696979373693466,-0.12670141458511353,0.21618683636188507,0.25353050231933594,-0.006133316084742546,-0.07869073748588562,0.1201978400349617,0.13349665701389313,0.08818681538105011,0.0024880629498511553,-0.060707125812768936,0.10999275743961334,0.1806274652481079,-0.1782878339290619,-0.13567544519901276,-0.20009349286556244,0.07068619132041931,0.1483737826347351,0.17813129723072052,-0.07465048134326935,-0.023866713047027588,-0.09697374701499939,-0.15959474444389343,-0.0701259970664978,0.13271135091781616,0.1409694403409958,0.025889750570058823,0.007227693218737841,-0.06498422473669052,0.03996569290757179,0.003758719889447093,-0.09814821928739548,0.028943708166480064,-0.1316552311182022,-0.006323361769318581,-0.07687268406152725,-0.1983644962310791,-0.02165023237466812,-0.05068252608180046,-0.0036457267124205828,-0.022724715992808342,0.06323938816785812,0.0005079377442598343,0.026191165670752525,-0.016538122668862343,-0.09068632870912552,-0.07629549503326416,-0.015747666358947754,-0.015068938955664635,-0.02713424526154995,-0.09591106325387955,-0.019758276641368866,0.0300938431173563,-0.11876239627599716,-0.10029904544353485,-0.1062736064195633,-0.08409243077039719,0.036967933177948,0.19453276693820953,0.1367914229631424,0.07668899744749069,0.06052803993225098,0.12836934626102448,-0.015296011231839657,0.027797330170869827,-0.03718971088528633,0.1272454857826233,0.09837654232978821,0.2094138115644455,0.12808576226234436,0.08733775466680527,-0.16057293117046356,-0.16754160821437836,-0.02115193009376526,0.043882496654987335,0.05188123881816864,-0.060311444103717804,0.1108323410153389,-0.006569388322532177,-3.1831543310545385e-05,0.1356077939271927,0.1753131002187729,0.08869905024766922,-0.05636608973145485,0.07995587587356567,0.026168227195739746,0.021049287170171738,0.2022189497947693,0.09681989997625351,0.027995096519589424,-0.05511738732457161,0.03095054253935814,-0.021115977317094803,-0.04882555454969406,0.030515633523464203,-0.07572368532419205,-0.10910804569721222,-0.03791014477610588,0.11188467592000961,0.028706947341561317,-0.09527508169412613,-0.12910090386867523,0.02159072272479534,-0.011839067563414574,-0.024022765457630157,-0.03922443091869354,0.1138325110077858,0.12701231241226196,-0.09605075418949127,0.1234816238284111,0.15252122282981873,0.18775980174541473,-0.026622259989380836,-0.1387328803539276,-0.007533670403063297,-0.0008197169518098235,-0.002753182779997587,0.08051242679357529,0.07937053591012955,0.0490538515150547,0.08206687122583389,-0.046091049909591675,-0.18092313408851624,0.06481681764125824,-0.14835260808467865,-0.06760139763355255,0.028977766633033752
6,1,0.031594377011060715,0.012335934676229954,-0.17945274710655212,0.19803619384765625,0.22556950151920319,0.048634886741638184,-0.08797180652618408,0.16190382838249207,0.17237557470798492,0.10200046747922897,0.09936399757862091,-0.21194766461849213,0.18011583387851715,0.08081933110952377,-0.14313989877700806,-0.09330141544342041,-0.21261444687843323,0.04310604929924011,0.177744060754776,0.209737628698349,-0.1022229939699173,-0.0691690519452095,-0.03930351510643959,-0.1559358537197113,-0.0695907399058342,0.10824503749608994,0.14885124564170837,0.07514028251171112,-0.005850321613252163,-0.1017364114522934,0.04979179427027702,-0.07817374914884567,-0.08383873105049133,-0.024711987003684044,-0.09279310703277588,-0.032184913754463196,-0.027345804497599602,-0.11000735312700272,-0.0018653447041288018,-0.027117913588881493,0.006423191633075476,-0.015976717695593834,0.035932835191488266,-0.06856786459684372,-0.0011040613753721118,-0.04661765322089195,-0.10189442336559296,0.011363435536623001,-0.07574927806854248,0.01271921768784523,-0.12730054557323456,-0.2307087928056717,-0.04146607220172882,0.05430590733885765,-0.09002567827701569,-0.10553621500730515,-0.13422520458698273,-0.06226968392729759,0.05321737006306648,0.2272714376449585,0.0714201033115387,0.06487097591161728,0.040824804455041885,0.1769310086965561,-0.01830963045358658,0.08372902870178223,-0.03805447742342949,0.12251822650432587,0.0891292616724968,0.20838898420333862,0.15185822546482086,0.10173419117927551,-0.14039362967014313,-0.18475238978862762,0.05227881669998169,0.0945439338684082,0.032530009746551514,-0.08493489027023315,0.11438307166099548,-0.003552601207047701,-0.0638096034526825,0.15260186791419983,0.19680890440940857,0.06278786808252335,-0.04257761314511299,0.08434929698705673,0.04670174419879913,0.038182880729436874,0.17549221217632294,0.09223449975252151,0.0023692355025559664,-0.00946034211665392,-0.0007986559648998082,-0.11781828105449677,-0.05606799200177193,0.07039444893598557,-0.09034519642591476,-0.09908328205347061,0.04002074897289276,0.15047293901443481,-0.05821380764245987,-0.09816909581422806,-0.11154257506132126,0.02542804181575775,-0.0698990747332573,-0.02466939203441143,-0.08148045837879181,0.0485951229929924,0.16811133921146393,-0.008132077753543854,0.20523701608181,0.10534112900495529,0.17257197201251984,-0.1351945400238037,-0.09022097289562225,-0.028517823666334152,0.041922859847545624,-0.09172087907791138,0.08024310320615768,0.02700284868478775,-0.019123421981930733,0.10102221369743347,0.005091301631182432,-0.17116795480251312,0.04804524406790733,-0.15167276561260223,-0.06331189721822739,0.09796997159719467
7,1,0.07157092541456223,-0.007466256618499756,-0.05176645889878273,0.19799916446208954,0.25030848383903503,0.04030892252922058,-0.128216952085495,0.13308167457580566,0.07821093499660492,0.10029487311840057,-0.015895774587988853,-0.08428168296813965,0.15124601125717163,0.11994537711143494,-0.14583010971546173,-0.12995803356170654,-0.19218437373638153,0.08375296741724014,0.16529229283332825,0.11940853297710419,-0.044555146247148514,-0.02384098805487156,-0.07843492180109024,-0.17258967459201813,-0.06858466565608978,0.11663387715816498,0.12767057120800018,-0.004005620256066322,0.017499903216958046,-0.07528595626354218,0.010713002644479275,-0.09065692871809006,-0.08166632056236267,0.02629375271499157,-0.17955352365970612,-0.06421369314193726,-0.10765044391155243,-0.16549748182296753,0.011274552904069424,-0.05451292544603348,-0.013081999495625496,0.002202059840783477,0.041973620653152466,-0.028513874858617783,-0.018130455166101456,-0.0045620957389473915,-0.09309571236371994,-0.061557162553071976,0.00460389768704772,-0.030605720356106758,-0.023536069318652153,-0.11657895147800446,0.031203197315335274,0.01530461199581623,-0.08585359901189804,-0.11433406174182892,-0.17787693440914154,-0.1262207180261612,0.07058141380548477,0.2004205286502838,0.05444257706403732,0.06171780079603195,0.04403628036379814,0.08251391351222992,-0.03504783660173416,0.02601875178515911,-0.03093191608786583,0.12633468210697174,0.11014458537101746,0.1632039099931717,0.07046116888523102,0.06679429113864899,-0.11985105276107788,-0.16377878189086914,0.012504681013524532,0.07751324027776718,0.03428763896226883,-0.06590961664915085,0.12492624670267105,0.010875175707042217,-0.03918733447790146,0.12051650881767273,0.14742787182331085,0.03847374767065048,-0.11659349501132965,0.037237007170915604,0.04990141838788986,0.0445675291121006,0.1595376878976822,0.08552291244268417,0.019117053598165512,-0.07622560858726501,0.035585738718509674,-0.06480073928833008,-0.021246304735541344,0.09692809730768204,-0.050457872450351715,-0.11025417596101761,0.004712766036391258,0.07795912027359009,0.01252476591616869,-0.07577782869338989,-0.15640313923358917,0.03414704278111458,-0.10955904424190521,-0.007205505855381489,-0.004987167660146952,0.10726125538349152,0.046617500483989716,-0.08527710288763046,0.18683888018131256,0.1461813747882843,0.09714919328689575,-0.09682853519916534,-0.10072904825210571,0.0022058479953557253,0.0236512478441,-0.035827334970235825,0.0519816130399704,0.1148429736495018,-0.0004437389434315264,0.109523706138134,-0.04764774441719055,-0.14627838134765625,0.06736627966165543,-0.10476343333721161,-0.07093624025583267,0.06603004038333893
8,1,-0.026210052892565727,0.09190422296524048,-0.1366805136203766,0.20417997241020203,0.20560546219348907,0.0497320219874382,-0.016664348542690277,0.12675254046916962,0.14550389349460602,0.020827610045671463,-0.009767006151378155,-0.017869343981146812,0.07456274330615997,0.17098240554332733,-0.17704477906227112,-0.11693113297224045,-0.2242971658706665,0.05653339624404907,0.12692031264305115,0.19223786890506744,-0.04442281648516655,-0.026993049308657646,-0.09210371226072311,-0.17930316925048828,-0.07719722390174866,0.12554505467414856,0.10031221807003021,0.04858394339680672,-0.032260794192552567,-0.030355243012309074,0.04233361780643463,-0.04755798354744911,-0.07833576947450638,-0.0026481994427740574,-0.050389379262924194,-0.0316273458302021,0.0068648941814899445,-0.18374913930892944,-0.057249996811151505,-0.025937961414456367,0.0008933513890951872,-0.06776958703994751,0.024702860042452812,0.009893453679978848,0.04265841469168663,0.04768521338701248,-0.0885036364197731,-0.0049913967959582806,0.03282996267080307,-0.024952895939350128,-0.03364793211221695,-0.10763788968324661,-0.009693694300949574,0.010461216792464256,-0.1655329465866089,-0.08788755536079407,-0.08694200217723846,-0.08994654566049576,0.07107480615377426,0.13282112777233124,0.09169478714466095,0.06353270262479782,0.028671851381659508,0.1330680400133133,0.008110611699521542,-0.0022360715083777905,-0.11380142718553543,0.12288881093263626,0.11032801866531372,0.20534275472164154,0.16859614849090576,0.03135475516319275,-0.1405925154685974,-0.1567714363336563,-0.017825905233621597,-0.007945210672914982,0.09077122807502747,-0.09180803596973419,0.10175715386867523,-0.06986275315284729,0.02187146618962288,0.04454423859715462,0.18912358582019806,0.05460555478930473,-0.10095898807048798,0.09371856600046158,0.049358565360307693,6.0975708038313314e-05,0.2328728884458542,0.10636938363313675,0.03174564614892006,-0.07171112298965454,0.007207582239061594,-0.09319378435611725,-0.028655340895056725,-0.013775607571005821,-0.07472970336675644,-0.11486844718456268,-0.03307851031422615,0.13593246042728424,-0.009816783480346203,-0.1040654107928276,-0.0932440385222435,-0.02944643795490265,-0.01845099776983261,-0.05455383285880089,0.0030741633381694555,0.14346373081207275,0.1418823003768921,-0.05178852006793022,0.0834260955452919,0.16099780797958374,0.1265207678079605,0.004045154899358749,-0.09150061011314392,-0.013748690485954285,-0.021245351061224937,-0.06324952840805054,0.08606988936662674,0.03601241484284401,-0.066091388463974,0.015173179097473621,-0.08388333767652512,-0.12360581010580063,0.06786903738975525,-0.14721740782260895,-0.06990520656108856,0.0167915727943182
9,1,-0.052992720156908035,-0.10655423253774643,-0.015269584953784943,0.09542882442474365,0.11386764049530029,0.2392612099647522,0.06996944546699524,0.0735364630818367,0.15713219344615936,-0.06286579370498657,-0.06450486928224564,-0.013857247307896614,0.08407744765281677,-0.036543313413858414,-0.13066768646240234,-0.07757803052663803,-0.03059249557554722,-0.037690795958042145,-0.173432394862175,0.02933126874268055,-0.032438844442367554,0.09248402714729309,0.12449031323194504,-0.13686998188495636,0.005204250104725361,0.24478976428508759,0.0614878311753273,-0.07931223511695862,-0.10663018375635147,-0.019773123785853386,0.0910007432103157,0.02049306035041809,0.09544511139392853,-0.012137984856963158,0.005110188852995634,0.04168654605746269,0.008464029058814049,-0.10404036194086075,-0.12690161168575287,0.00871144700795412,-0.05027397349476814,0.02027745544910431,-0.027157258242368698,-0.0787765383720398,0.07213308662176132,0.02386217750608921,0.16732889413833618,0.0757591500878334,-0.005853098817169666,-0.16867320239543915,-0.09750540554523468,-0.07392851263284683,0.1245742067694664,0.06640694290399551,0.033283781260252,-0.1861264556646347,-0.08635829389095306,-0.04676152765750885,0.02711625024676323,0.07804997265338898,-0.14112906157970428,0.19200624525547028,0.018550710752606392,0.04591579735279083,0.09063941985368729,-0.003511483781039715,0.053936176002025604,0.12528803944587708,0.06906568259000778,0.199459046125412,0.04454431310296059,-0.21028932929039001,-0.1624014973640442,-0.12293505668640137,0.002777061192318797,-0.07613224536180496,0.03399926796555519,-0.1297517567873001,0.006444081664085388,0.09025827050209045,-0.002267515752464533,0.10379219800233841,0.015296846628189087,-0.058866649866104126,-0.1667679399251938,-0.09386201202869415,0.13406334817409515,0.03648921474814415,0.3035571873188019,0.15501824021339417,0.052270904183387756,0.056262169033288956,-0.030051646754145622,-0.09107984602451324,-0.011750992387533188,0.0034189505968242884,-0.06619784235954285,-0.03431537374854088,0.13040496408939362,0.1162678599357605,-0.05165742337703705,-0.1553581804037094,-0.051887210458517075,-0.10788650065660477,-0.051286835223436356,-0.08013376593589783,0.10066800564527512,0.030788414180278778,0.12758608162403107,-0.036411724984645844,0.08443041145801544,-0.04570935294032097,0.1668625771999359,-0.07409950345754623,-0.034301478415727615,-0.020476751029491425,-0.04798369109630585,-0.05052739009261131,-0.045733384788036346,0.06650356948375702,-0.1514057219028473,0.000993885681964457,-0.002442043274641037,-0.10415039211511612,0.09318801760673523,-0.14017127454280853,0.2346983253955841,-0.036250051110982895
10,1,-0.015231571160256863,0.021329013630747795,-0.21608078479766846,0.12375767529010773,0.2187720090150833,0.06013923138380051,-0.0026725351344794035,0.19180531799793243,0.17355072498321533,0.18782876431941986,0.14268331229686737,-0.15139468014240265,0.24962453544139862,0.0018561116885393858,-0.14187297224998474,-0.05520947277545929,-0.20973357558250427,0.07036207616329193,0.07229720056056976,0.1697377860546112,0.022081274539232254,-0.10482534021139145,-0.08329609781503677,-0.1857052743434906,-0.11802361905574799,0.07862404733896255,0.1852792501449585,0.006603945512324572,-0.050328753888607025,-0.06283748149871826,0.027296746149659157,-0.10844363272190094,-0.08468670397996902,-0.13951162993907928,-0.0936426967382431,-0.07878998667001724,-0.11615955084562302,-0.1515355110168457,-0.032576315104961395,-0.10643459111452103,-0.05226678028702736,-0.022762227803468704,0.14035861194133759,-0.08579716831445694,-0.05171363055706024,-0.06873524934053421,-0.048594433814287186,-0.055298589169979095,-0.08896875381469727,0.09716804325580597,-0.061000701040029526,-0.1395152062177658,-0.09958844631910324,0.06138577684760094,-0.09812834858894348,-0.07781937718391418,-0.08152748644351959,-0.041409652680158615,0.09955917298793793,0.22551466524600983,0.1195886880159378,0.07364265620708466,0.04459401220083237,0.21099264919757843,0.05904652178287506,0.09332150965929031,-0.0815374106168747,0.10887094587087631,0.10056595504283905,0.18569089472293854,0.07587243616580963,0.09419304877519608,-0.08503468334674835,-0.13287341594696045,-0.01050389464944601,0.12346353381872177,0.0076217567548155785,-0.07586818933486938,0.09309409558773041,-0.038496922701597214,-0.08753793686628342,0.19686220586299896,0.15002471208572388,0.02937490865588188,-0.03750385344028473,0.1505899429321289,0.08907050639390945,0.0684865340590477,0.14078658819198608,0.1612035036087036,-0.06317386776208878,0.017184892669320107,0.004871295765042305,-0.07696607708930969,-0.031108174473047256,0.07827308028936386,-0.08197396993637085,-0.06954044848680496,0.026211583986878395,0.11304489523172379,-0.09588722139596939,-0.04381386563181877,-0.09653035551309586,0.07196536660194397,-0.09362242370843887,0.007614309433847666,-0.008101388812065125,0.021469634026288986,0.14605168998241425,0.03414704650640488,0.233822762966156,0.057496827095746994,0.1747882068157196,-0.15333382785320282,0.014235814101994038,-0.02116234600543976,0.05563594028353691,-0.07398635149002075,0.03859105706214905,0.0007135694613680243,-0.07580871134996414,0.09824223816394806,0.10478483885526657,-0.2019168585538864,0.12057994306087494,-0.12394405901432037,-0.04291020706295967,0.0438544899225235
