no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50
1,2,0.4447271818181818,0.004577454545454541,-0.10255145454545454,0.13489654545454544,0.24546781818181823,0.27159777272727276,-0.25221436818181814,-0.2763754545454545,0.06167526227272728,-0.07431630454545456,0.1588311818181818,0.1909289090909091,-0.25868500000000005,0.0059674090909091005,0.30821997727272726,0.15275718181818182,-0.09967854545454542,0.14063931363636362,0.0235740454545455,-0.20798690909090914,0.11313754545454545,-0.0026531818181818154,0.009956727272727282,0.10060077272727273,0.03331852727272727,-1.1382362727272728,-0.12794309090909092,0.038249409090909084,-0.02710468181818181,-0.10137136363636362,2.6531390909090913,-0.11240487272727274,-0.2885073181818182,-0.3239071363636363,0.06349686954545454,0.023713631818181816,0.22749135,0.13978781818181818,0.0353997090909091,-0.19211105454545455,0.02483207445454545,0.0008171818181818123,-0.2072626818181818,0.16391722727272726,-0.2726890454545455,-0.04562859090909093,0.016388449999999964,0.17755540909090908,0.06137648636363636,0.20893172727272724
2,5,0.3186206470588236,-0.02257315686274512,-0.0008562627450980174,-0.16062317647058819,0.40272121568627445,0.13926691156862747,-0.20503406078431374,-0.10881079803921566,-0.04358055999999998,-0.05315045098039215,0.07825513725490196,0.22662788235294126,-0.22533135294117648,-0.17653836470588238,0.36979229411764714,0.32220141176470596,0.12289973137254903,-0.03596337647058825,-0.05375527450980389,-0.45352623529411773,0.050834050980392134,0.036919745098039226,0.1035260980392157,-0.045751066666666666,0.14103319607843134,-1.3711661176470586,-0.27403964705882344,0.0019687768627451034,0.4013390588235295,-0.12016752941176476,2.8676907843137243,0.18220200392156868,-0.16326703921568625,-0.3341209607843137,0.030985463921568614,-0.018534278431372557,-0.08370572549019611,0.07824813921568628,0.04703769803921569,-0.16260652941176473,-0.20291786358823524,0.02030370588235293,0.1474074705882353,0.28871346392156866,-0.06676586274509803,-0.018132431372549003,-0.06685637647058824,-0.06687949019607847,-0.03513692156862744,-0.02407131372549019
3,8,0.33383628571428553,0.18659136734693882,0.06855728571428572,0.018699461224489802,0.3302335836734694,0.16187795918367345,-0.10275367346938775,-0.2866795714285714,-0.13961356387755103,-0.014097706122448966,-0.045722061224489796,0.2008123428571428,-0.17524214285714293,-0.08297897959183671,0.29576137755102044,0.17083761224489794,0.0297452330612245,-0.08690412244897955,-0.07104768163265306,-0.3369024285714287,0.04305454285714283,0.07008426530612248,0.2968288367346938,-0.002511734693877552,0.08474789795918372,-1.1518926326530614,-0.22391908163265298,-0.034407714285714305,0.33691185714285715,-0.22006277551020403,2.95425,0.024260604081632664,-0.3359599099999999,-0.38533477551020384,-0.00016076673469388322,-0.006736185714285703,0.13461812244897955,0.03575396612244898,0.0808968163265306,-0.05543679591836735,0.0868868219591837,-0.06945268979591837,0.1796744693877551,0.2502215122448979,-0.11805157142857144,0.2217577591836735,-0.033420369387755104,0.165222387755102,0.003458504081632657,0.09304922857142858
4,1,0.18695426351351319,0.506801249999999,0.30177205574324323,0.08866928361486476,0.04944504375000019,0.007615293876689111,-0.1309451131756757,-0.4944510868243257,-0.1503872952195947,0.026900365827702936,-0.08789078918918924,0.1926456317567573,-0.25574873293918954,-0.04321508864864872,0.42261396070945917,0.22430002185810832,0.014728640878378246,-0.18781000608108217,-0.2698473721283787,-0.069813556081081,-0.1166209209290541,-0.09233275625000005,0.4282828177364854,0.10929534709459454,-0.07331439070945957,-1.321595946959462,-0.3429445028716216,-0.15753313734797283,0.08242569391891905,-0.1526011356418921,2.9497092060810854,0.12259075962837833,-0.40103022633445856,-0.025890194594594605,0.17829466501689262,-0.1444538256756756,0.2295555118243244,-0.09024391486486498,0.17139474864864845,-0.09411864577702701,0.03484559975000019,0.20066697903716219,0.2634545903716222,0.07936075554054046,-0.04164113940878405,0.2867139765202706,0.010731940236486553,-0.006922809780405408,0.1812776304054054,0.10426605540540555
5,1,0.29843363939393946,0.06998790909090911,0.1805794545454545,-0.12107996060606059,0.07141759393939394,-0.06634733333333331,-0.4561258484848486,-0.056019690909090925,-0.17833696969696966,0.0792127575757576,-0.13008493333333337,0.17760518181818186,-0.49182909090909094,-0.04095423636363636,0.6685525757575759,0.40154503030303024,0.22014880303030304,-0.30659517272727277,-0.20837360606060606,-0.5434542424242422,-0.02213918181818182,0.06408001212121213,0.32342024242424244,0.010830242424242425,0.03281869696969696,-1.6421133333333338,-0.4771529696969696,0.018940757575757576,0.37433987878787883,-0.35772648484848496,3.354195757575758,0.5030925636363637,-0.42178133333333345,-0.2300278787878788,0.07569806060606062,-0.08384136666666668,0.25617056060606064,0.053455242424242426,0.12353804848484852,-0.13641454545454545,-0.30210398672727273,0.2262204757575757,0.06094690909090909,0.34313824545454535,-0.006472060606060608,-0.016855451515151512,-0.13905336363636367,0.11354030939393935,0.014963575757575759,0.1933013333333333
6,2,0.2896618015463916,0.14520827319587645,0.08445751907216495,0.004092188659793814,0.32880999845360825,0.05270262701030927,-0.3042591087628864,-0.25805815103092783,-0.1307410635567011,-0.02548417783505154,0.011504330927835052,0.19405015773195877,-0.26340608247422687,-0.07200862938144327,0.5180169432989692,0.13731992577319596,-0.05283301907216498,-0.09698622417525771,-0.2423437268041238,-0.37002299587628906,0.07514052525773199,0.015426725257731953,0.19285125773195883,0.009453753092783474,0.06351539175257725,-1.3725888505154633,-0.3408222907216499,-0.023387206185567014,0.22353989175257752,-0.25336505670103093,3.127778453608246,-0.006199385567010295,-0.33955845567010284,-0.2694775216494844,-0.011499134639175262,-0.007709252577319581,0.16175913072164932,0.012895191752577315,0.06498891030927838,-0.21410565051546396,0.07068058016494848,0.05972862927835056,0.0747453793814433,0.18160035025773205,-0.2169388840206184,0.07774438711340202,0.03273470206185562,-0.003019604072164968,-0.021862245824742256,0.07395347747422676
7,2,0.5442295666666668,0.05174566666666666,0.13341572999999995,0.08554273333333334,0.32672773333333344,0.17469669999999998,-0.18478846666666668,-0.20616939999999997,0.159349559,-0.09055196666666664,0.09087143333333333,0.15900150000000002,-0.012883966666666675,-0.3123319166666666,0.2687960166666667,0.19673433333333337,0.16992796999999996,-0.0014255000000000094,-0.14933599999999997,-0.31041486666666673,0.13857229999999998,-0.14405816999999999,0.2672858,-0.09719720000000001,0.03952403333333333,-1.2362373333333332,-0.3178185333333333,-0.21025826666666667,0.29455886666666664,-0.01041680000000002,3.0781969333333334,0.004632846666666666,-0.1946431666666667,-0.5477650266666667,0.062140037666666655,0.047271209999999994,-0.10373133333333333,0.05595654000000003,-0.044048600000000014,-0.07827716666666666,-0.14673048936666666,-0.13149088000000003,0.2090188,0.32082412199999993,-0.13514025333333332,0.02857610333333333,-0.18946416999999996,0.12686906666666667,-0.015380659999999997,-0.1301104266666667
8,1,0.21196941095890418,0.32292787534246575,0.12590179452054795,0.051930726027397255,0.20519359164383566,0.05042369315068494,-0.07109663150684936,-0.31101989041095895,-0.15016988630136985,-0.12819847945205484,0.029038154794520543,0.23308810958904105,-0.16138862465753423,-0.010679780821917811,0.2399544178082191,0.06771048219178084,-0.03933338356164381,0.029109456164383565,-0.36751664383561644,-0.0846725876712329,-0.12827701506849318,-0.11692916438356164,0.3856031520547945,0.1255266397260274,0.022626041095890413,-1.0949323287671235,-0.17129457534246573,-0.09139431506849315,0.02809681369863013,-0.10563430136986302,2.690728123287671,0.10455911506849312,-0.2689554657534246,-0.026728687945205474,0.09213192602739723,-0.08305911232876713,0.21338583561643837,-0.033468553424657536,0.1282259191780822,-0.04583863424657532,0.07310336053424657,0.10397249452054795,0.036091,0.11249863013698633,-0.21733243835616436,0.15903802739726025,0.05703590410958905,-0.03146099999999999,0.12290095890410956,0.192246904109589
9,3,0.01663132100000004,0.4643128060000003,0.22194027219999987,0.1281398049999999,0.05715878999999993,0.155408018,0.05999219000000002,-0.5558600699999999,-0.37730715999999986,-0.1902025920000002,0.17211451200000005,0.15643397999999997,-0.17870304199999995,-0.08404583,0.27462717,0.07305831800000001,-0.044851848999999964,0.07654312600000006,-0.4279073890000001,0.10851424000000004,-0.09574434,-0.191610356,0.3736358930000001,0.19227713999999996,-0.045819020000000016,-0.8637417599999995,0.007834700000000016,-0.33107665499999966,-0.14983110099999997,-0.12001698,2.786692299999999,-0.07141383999999995,-0.4428963679999999,0.10368054999999997,0.11603620919999996,-0.06148245,0.26943309500000007,-0.06238906000000002,0.2903897600000002,-0.10252147999999994,0.28234785000000007,-0.03377651929999999,0.2795384499999999,-0.10853434950000002,-0.38265248,0.28722847,0.28839132000000006,-0.06782531099999997,0.1544179190000001,0.06176724999999993
10,8,-0.08293101033769874,0.4678412614748435,0.14966590241212877,0.18023928911095738,0.19892849968297796,-0.0024166268780150962,0.10453799131633387,-0.4763926429359032,-0.1893132176774647,-0.18286233569951663,0.07653548607856706,0.3059434987594729,-0.08864394210889061,-0.18238329221226704,0.22240361922811772,-0.08623469235010357,-0.09938337381116441,0.08155624328049535,-0.3214917201929693,0.10204468187456953,-0.03472509257064059,-0.186250750516884,0.34951683459683064,0.13561105692625774,0.02269017394900065,-0.7864188060647872,-0.025546329841488594,-0.41123036555479253,0.03412375975189543,-0.1377658275671948,2.5995076685044705,-0.05260340392832549,-0.37089658028945466,0.032037490668504275,0.028031426264645054,-0.012291205168849188,0.28225921433493906,-0.161365026574776,0.2641550466230174,-0.06269368849069615,0.3104132077877315,-0.1347736589937971,0.21472524314266048,-0.06786788697450057,-0.28781566919365953,0.3504570341144017,0.20415013955892505,-0.047667184011026646,0.18373831529979287,0.2403798685733959
