no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50,feature-51,feature-52,feature-53,feature-54,feature-55,feature-56,feature-57,feature-58,feature-59,feature-60,feature-61,feature-62,feature-63,feature-64,feature-65,feature-66,feature-67,feature-68,feature-69,feature-70,feature-71,feature-72,feature-73,feature-74,feature-75,feature-76,feature-77,feature-78,feature-79,feature-80,feature-81,feature-82,feature-83,feature-84,feature-85,feature-86,feature-87,feature-88,feature-89,feature-90,feature-91,feature-92,feature-93,feature-94,feature-95,feature-96,feature-97,feature-98,feature-99,feature-100
1,1,-0.019774039578186693,-0.11878733112122819,0.05097388039047117,0.021632073057614824,0.01668084208800408,0.043273343869284935,-0.036967333076702115,0.012864158436779849,-0.003776798813302501,-0.013494641965821003,-0.011033194996818119,0.0042460538406369885,0.046838676965006924,0.08263029064150751,-0.007132781890503739,-0.004125062814461147,-0.009935572942896632,0.0078036610748101025,-0.028202880907540407,0.041947970319385824,0.027020316816155465,0.008726377260385587,0.05745078101258198,-0.0333374660702902,-0.01054959202136362,-0.03687739135737983,-0.006032692406462167,0.01874300318422192,-0.006980927353599934,-0.048060831982384804,0.004981471221673681,-0.01557859051550156,-0.10055253677302563,-0.003987765827724039,-0.0072060393822123295,-0.01899435581147308,-0.016693481820539067,-0.028037708245006752,-0.02563048303042447,0.04886609658904743,-0.06778698689591876,0.043839098847217074,-0.051469429494383684,-0.04738658406750652,0.012934888444598176,-0.06370329007521626,-0.009896990204832421,0.06533516523684664,0.0701012650610481,-0.034451951261769705,0.0709438139823535,0.09726355847836823,-0.07463232895128688,0.03259735182458453,0.055015584037795016,0.0027669729345899917,-0.12541134168609938,-0.02786752532373553,0.13810153340351985,-0.05182717448441462,0.0338005513390513,-0.0649660967205781,0.0011706759227774737,-0.030821236399956146,-0.0034174503075537297,0.0482889767205954,-0.02208927779565102,0.04813225465623339,-0.08538507885670663,-0.01584672743840914,0.04811570764442306,0.016661258452113664,0.12693774583128126,0.04185811511281447,-0.0508484954398875,-0.018266026361327015,0.06860676202170328,-0.012888030607099086,-0.05805039868536368,-0.03650333359489393,0.02782879403426941,-0.08625307123519294,0.041116793909085105,0.01613767724089933,-0.0445572604309739,-0.00278859834723554,-0.035441249476350654,0.016192193359179426,0.025056637624670718,0.03953291500378209,-0.014518348270801649,-0.0030839790165945354,-0.01376372750591007,0.043320090364637916,0.008004915706035834,0.026482472048030583,-0.02995677437375244,0.07409937727036552,-0.0005272436487826482,-0.01450707166001227
2,1,-0.022930871032698714,-0.10273343074736009,0.050309151004237565,0.032051771827593195,0.025791373828309986,0.03876783426334229,-0.022808058294510363,0.010547756633013435,4.426046061824658e-06,-0.01531149055858917,-0.029729606368191934,-0.006980682847456844,0.07681298889443465,0.06229581843556212,0.009025806120547769,0.03456042706661384,-0.013637165698210132,0.01076319609246231,-0.010961412873827642,0.022446037999376688,-0.012616191428511688,-0.0036736829541105954,0.04732605034293993,-0.027454367787781868,-0.002738150801491627,-0.05003549578344007,0.00998381139382351,0.010283940023565051,-0.0014156858133229026,-0.03335505552904687,-0.0055075089167088845,-0.012048914813313345,-0.04760332535355034,0.03425058722076803,-0.002711615804871901,-0.0044195200887980485,-0.015687177542033377,0.011973187149763895,-0.03602631810499049,0.03595354229050102,-0.02133920794459155,0.07177417155353173,-0.022403177042893713,-0.03290291490592206,0.0025248430976123255,-0.060023051902527214,-0.04609784388767788,0.07911836656542433,0.08433756823864823,-0.06853251710561559,0.08886738377323852,0.1280957258393297,-0.04526316791264663,0.03595546878186607,0.059489016080642276,0.0788477550835341,-0.10934771551191556,-0.0020456431696280848,0.18769715098681125,-0.08411968732784939,-0.013839921690795044,-0.046223493780950364,-0.002144897981487706,0.02602670371574442,-0.1119984881421398,0.08363509444085508,0.08067054227986192,0.02795496866652024,-0.10610848334165583,-0.022451838675581724,0.027577247916250554,-0.02766134949813226,0.049366599635465074,0.02476252900367623,0.003091302411938606,0.013528522974629911,0.07340266866941196,-0.0006159319164880897,0.06503937618390547,0.01829834684226827,-0.017100247500343894,-0.06744412510843599,-0.0006424761984384214,-0.030940233841131228,-0.07088506239100527,-0.07035704357243555,-0.01227347833214719,-0.027652896002571287,-0.03283245017469667,-0.04238491824961379,-0.054459388937669655,-0.04426627265127064,-0.04965895962984818,-0.0318896734665609,-0.031908520143471585,-0.05091702465049887,-0.01623085040361519,0.027992583877305615,0.0241360519539494,0.0003617734763879658
3,1,-0.021919657607388697,-0.12488000887284058,0.054419001796507334,0.020379944184807798,0.017089103132218265,0.044643135454067666,-0.032938945455645054,0.0018433662900449357,0.009211922860731992,-0.022119667373299495,-0.030370725759716284,0.008781134023385588,0.05477410042834698,0.05477841684804835,0.00031475083365651766,0.022425934252144387,-0.01769415728401561,0.016728769022675272,-0.019026177888319146,0.0037332220606068195,0.00257817194612062,0.0060497009684768385,0.045411031834980346,-0.016121593708533912,-0.0048727403398813925,-0.04768914384622212,0.026722687498687833,0.044226642832275,0.0059061425055340535,-0.030060172326190904,0.009471869664551748,-0.005805878801606684,-0.07134539796899014,0.033745944832058145,-0.0076616021609219685,-0.04032360830594986,-0.007956890640869569,0.027458566967217473,-0.024580192631446243,0.03057681572391881,0.0013846907437996458,0.09866680670275108,-0.02602674418492479,-0.03232969799594312,-0.004579162262201893,-0.06869364706571177,-0.0421971981439668,0.0908853969677835,0.09240278021281323,-0.055986651829886866,0.08670944898656326,0.08965862624699018,-0.044544092567109936,0.028131562537870282,0.0716280360679798,0.05358653926265245,-0.10885481257958568,-0.019851257728107644,0.19678715477236258,-0.08269311929563963,-0.028292164684454436,-0.05864898869622252,0.008402009415516986,0.01639257439992534,-0.10842350041491648,0.062449073357386795,0.04867171825257117,0.011163732661120978,-0.09638169884603838,-0.018849632868927158,0.037373513452421965,-0.013321321352473589,0.05681642161188775,0.034138381843255884,-0.02449421640989237,0.0018997279127289514,0.07698538780505917,0.021536797063670395,0.08108326303223398,0.03854975623527099,-0.015043961605148802,-0.07708657667902641,0.027276813964090305,-0.05877888095998826,-0.067369032193627,-0.06406459225592379,-0.02846152265683263,-0.03895082128217896,-0.020168860993156564,-0.04837758846543129,-0.0298373699226544,-0.058043336166998964,-0.011339452460878693,-0.020343969578142683,-0.025870529045849085,-0.015216953540704061,-0.048687326873686064,0.0165351285179317,0.03023528963080442,-0.021063632201609513
4,1,-0.023112681407630564,-0.0613140518964133,0.016865349740682063,0.037024792250453326,-0.00774120664525148,0.030258002653932005,-0.030339952506730345,0.016431523649899825,0.025685866734713125,-0.030460216690570297,-0.053125644763389886,-0.004998177277770058,0.06606062074737896,0.047618567587440014,-0.0043920439602787385,0.02970987822557884,0.01128761256355315,0.005104781057926924,-0.013128307359178047,0.05035633235957534,-0.0322711961118863,0.006772604918177343,0.013156152787828307,-0.013356908148308652,-0.008662029284524428,-0.039385059453292424,0.03329379564232966,0.009686767137345509,0.013512100742521163,0.012090666230099183,0.004310122798073537,-0.0010456102989794198,0.013280993932588296,0.009544454250047905,0.009508467583017806,-0.002160650459415257,-0.009310134721131836,-0.023391711821461787,-0.00048615223924534343,0.014570838587090861,-0.005291160783165288,0.031486202873773746,-0.021161471814787527,-0.009598363055668411,0.017542129738224287,-0.006015216321047588,0.0288138324805718,0.011200814407120134,0.05603185056578398,-0.0559234529101414,0.034126793735245305,0.07481842276013075,-0.01338828828247993,-0.016867181362405895,0.05066470451818886,0.08258149364821288,-0.049040349314071585,0.0440430790768304,0.0053106269967999895,0.022526592954585655,0.022023720877252476,-0.0421016914195788,-0.023447262419410166,0.004984800998198368,-0.04868790723327217,0.014419009322508556,0.011764876706958272,-0.012205008082626019,0.017001004501913254,0.04695291498838524,0.04882095463482651,0.01261503919063055,0.06065631642728902,0.0017642999116642666,0.09197291148371042,0.03431964929396982,-0.03384842419367577,0.010247482262775704,0.04962547307272427,0.048416074773870985,-0.016236364477551276,0.03660804584599802,0.020134704369897862,-0.030537632379008896,-0.04428565077461179,-0.05489390240632869,0.0016146562936634682,0.03681235764164057,-0.029594086023856204,-0.015318792292357034,-0.048014019920386876,0.003106325517877907,0.029214389747760344,-0.017974358648726874,-0.04680900804843564,-0.03113305390512038,0.004629069874937191,-0.08544203212055061,-0.08028826392495775,0.03257184574331599
5,1,-0.020866153723808085,-0.10181715209835232,0.04633675063442635,0.009457506435616277,0.0014400053548058523,0.02973045449189817,-0.02262467267981925,0.007106033894510715,0.008846297754678014,-0.024951660910162984,-0.01742335499961086,0.004367841080202949,0.05087474534469176,0.032854219645534116,0.01242738640415514,0.004890310907322583,0.011764267913058058,0.012174159339793173,-0.007217024297249769,0.0287932788905216,0.00882059050819738,0.016683321612589824,-0.0033524224083405904,-0.00719669306526823,0.0003497026640589344,0.0020986794490721254,-0.002260286308079359,0.019699036969613986,-0.003604785230242255,0.02320106734768778,0.009355325831255711,-0.007967499282678977,-0.004845940382677659,0.007443661648063445,0.0034430216565593634,-0.003144364820126178,0.007084200542022906,-0.01323000290981215,-0.008876172098713844,0.011737121821074684,0.021791753396155283,-0.01005913085204818,-0.008449195573693578,0.01649491278147149,0.02442242231654745,-0.015330291883504679,0.012347007059007487,0.03212347886905038,0.020694819061171293,-0.0373029404686928,0.003356508468236397,0.01684358158862475,0.028474893453685302,0.020633007444794228,0.04414798673097605,0.01253806335448324,0.005595941914031685,0.024202292439782714,0.01275977962374861,-0.021863734647926788,0.010295506505562895,0.003574008653222462,-0.003313828583153099,0.012888143381087156,-0.01612990355905391,-0.0036072880729417288,-0.024634874883787385,-0.03939879403252613,0.018957906457145034,0.024486666693005303,0.021293904485958623,0.014612488886555969,0.00465622093429505,0.0649100172391399,0.0337127436403242,0.028587450884154812,0.01298807627870362,0.03114087436709631,-0.01459888356483489,0.014092614749408464,0.0042145954983728124,0.02261604496337137,-0.02256796135501748,-0.056908603319449635,-0.007803797947269399,-0.014046354503895851,0.03710094195877063,0.00870829318959718,0.023541028999337105,-0.024682840232419703,-0.03902413761586096,-0.02944597756459402,0.00425326661628357,-0.026729105745769217,-0.07204139930539402,0.02179655501982441,-0.02413274287883351,-0.006160361207877452,0.0018576391746291175,0.0569556846427664
6,1,-0.013295605015356574,-0.09469552921706142,0.04048427186478481,0.01959221649872178,0.011907296815232534,0.03984538532509031,-0.022605555401394955,0.013289939254072408,-0.006133438942819884,-0.011723134893223986,-0.012925516754471641,0.008483764197955886,0.03031714456956918,0.03481501436309019,0.0006869311064813044,0.009588858141794804,-0.0002115225152585971,0.009433080050259252,-0.015432733244798751,0.03619654673472224,0.009648858820016717,0.007175154780677172,0.02143441070321334,-0.009181669663593574,0.01269455902477379,-0.004190738594534796,-0.00704985676042722,0.01618766438972842,-0.0012493153832929778,-0.010670305107899822,-0.012376070134588954,-0.014892754246013743,-0.013979073323223783,-0.002001964420028659,-0.027757236019740006,-0.003047044117485522,0.00046676852843290047,-0.019528696621522446,-0.008592805253184817,0.01866918104412534,-0.033202667807398674,-0.010793883201831264,-0.007185926134578987,-0.022236025904937545,0.020769297072915957,-0.012842451195124376,-0.009649115667520308,0.022942768447073658,0.030253341412106612,-0.019082537826980474,0.00817523374114526,0.04141117386436939,0.004828913696547334,0.005258312074522346,0.015132447186741898,-0.016519536216847503,-0.030192818573977574,0.002380513281035266,-0.014558239277699161,-0.0218833213349548,-0.015413995796692755,-0.02667295474074676,0.02805311865935033,0.035399994957933355,-0.022065394000105144,0.0072874780396339316,-0.0003744471473896483,-0.015644588945087363,-0.010713708181571916,0.032373540217016786,-0.014089898747313433,-0.021094546388690866,-0.04849943220168785,-0.001137198622153966,-0.009537499760228696,0.04794510145178444,-0.02967803717088104,0.0334728083127601,0.0036649846017200393,0.03206015555091374,0.004593787741498649,0.08572126606817787,-0.02912100647483913,-0.008542587923445364,-0.02184376461638362,-0.0017405025466437686,-0.04115937956831874,0.008185843084160026,0.08762283064624515,0.022015678582498227,-0.029996537579767998,0.01327926950022438,0.03444212689486226,0.0026153665730067493,-0.0013286840441402378,0.007237149684521025,-0.012105221214523931,-0.037079901876155334,0.04700203618825774,0.017697780071299216
7,1,-0.028628571367359388,0.0051240682159696535,-0.005550352499105951,-0.010287647661172404,-0.009746577795668596,0.006814456515705259,-0.0364674695486924,-0.0006651025243151787,-0.004789788570497497,0.004857747081939023,0.023114719511284684,-0.00811368369290267,0.01043874422436925,0.007757850156869582,-0.006869562673590426,-0.038791384224798525,-0.009977295042356686,0.005740845257324388,-0.02723698202239903,-0.002755656045873474,0.04288626635865492,-0.016570996480684545,0.008964045779901892,-0.04599978208035002,-0.04276328348072836,0.022775610325971626,0.001753937141385115,0.01651255795998853,0.013868760033812195,-0.05646202855110862,0.008306057763050836,-0.018324669903761522,-0.015360200332598165,0.02505457819239058,-0.03848081962366945,0.019869369049928417,-0.03803532610067103,0.049457935691869626,-0.0006028270067322823,-0.004726434871377059,0.04393087504136662,-0.041972631165947454,-0.011711482118607048,-0.002681679091582445,0.03905785896837741,0.013570737555922105,-0.018633631387905653,0.004482304556278062,0.018335735067590203,-0.018097005469459502,-0.02139725921843954,0.02689162365152347,0.042146058596415105,-0.017055649762004778,0.010328225715077247,0.028917501874811208,-0.003965017949980547,-0.0013578850728334267,0.00839914840966076,0.05435971298716597,-0.013304645270410344,0.003352192892630865,-0.010694186797806078,-0.009760811270215249,0.03713225033297077,-0.04394355383937815,-0.007049001314804636,-0.03730638754724175,-0.04681768120439172,0.021099272326096975,0.0211513929665057,-0.012731764610712555,-0.011920383037692038,0.09506768308235146,0.05235125082644804,0.03184964411331331,-0.020424707480075226,0.022920430945924893,-0.007589477507865192,-0.01804195725257174,-0.017709339415222777,0.0343956221545091,0.023114401899364697,0.011527760175022606,-0.026903688486760512,0.04063415101762472,0.09646883673966522,0.005696539288059435,-0.07092682564813031,0.016815435693597405,0.0034860315847457628,0.03922009973828792,-0.02276801587549244,-0.003294215348738907,0.012501771016175924,0.04264175220555206,-0.03175467665454903,-0.007711348815952647,0.044779133973830945,0.014066351851377425
8,1,-0.031054808423314168,-0.006355930143650793,0.006333655952735748,-0.016748360896086455,-0.013879121157205134,-0.00360100048016838,-0.021482699188296858,0.004890413414690196,-0.0075996362129289756,-0.013020635228017035,0.012209058691000902,0.016833816177917793,0.02148172910501571,0.0006252472293476946,-0.00022905572589710388,-0.017167144678276437,-0.0012203557150024652,-0.011579643446534801,-0.006715906885733974,-0.00434629650991437,0.03397172877991912,-0.035967324196708464,0.005388227375019756,-0.02344897893269922,-0.01962937153995568,0.0007544067573113845,-0.010892148252954027,0.00868841017668198,-0.01864001103042604,-0.019979976551164177,-0.009623999788634723,-0.015919531633235152,-0.01599433075861959,0.010744933462584254,0.0006793026767897757,0.00745886401973819,0.013933175925834493,-0.014090565468757569,-0.018577870518695912,0.011107223685292057,0.02691656827660664,-0.010085781382717795,-0.011009420644743544,0.009182409958114352,0.030789482154727207,-0.001951900513550017,-0.028713076131979827,-0.035820947530337315,-0.002885355442939626,-0.01441617269964165,-0.020117198154259913,0.03167033586221587,-0.019463517047322864,-0.007773900253504363,-0.017572602644731525,0.007410312727690578,-0.012385354656024817,-0.002455336489100698,0.012315501548298996,-0.0036616529373812465,-0.015694654410250256,0.035209110758794425,-0.02231189528796691,0.03807464758961088,0.0014534559567182762,0.013763105301828378,0.01205497637270701,0.007424335497009378,0.04709345762250773,0.012149681227900652,0.04496177320644596,0.020089375707163553,-0.09697054043971551,0.013390775637013734,0.012942466213112187,0.01338436338180237,-0.049240493489164254,-0.039033464394753144,0.05718410806114035,-0.004048426935444778,-0.02561887433295939,-0.025153867158618854,0.03327046520035893,-0.0018335815580112149,0.0008098094803841683,0.023565661932985565,-0.023097621559748795,0.022632290175212403,-0.08594106233963103,0.019094241285100004,-0.0251911587556298,-0.05416465949163393,-0.05066715477255694,-0.0570454055903048,-0.01090835565789195,0.027341918788131997,0.0017160526133796143,-0.026177261651349985,0.07460557271958819,0.009218421794831391
9,1,0.006731644736771039,0.01615900208083254,-0.01869944799844407,-0.04511706295455816,-0.03931617271389516,-0.026005542866494234,-0.01544947518610332,0.058999564715251245,-0.014316072211555776,0.01709043908103224,0.002024924938683905,0.024172433382121647,0.06944102420346678,0.02811542966779032,0.023860051299047644,0.028181148005025684,0.02242545161178112,-0.0010299105086927407,-0.022816689243006692,-0.03086952714495428,0.029773654502631607,0.011016031715223801,-0.014252026436854906,-0.03820463954995629,0.009746616162463851,0.0013635295739944432,-0.04361097124487832,-0.006626159323071562,-0.0038488504875100614,-0.030332337044011715,0.010913060642567227,-0.0028690101320081917,-0.009691412411306555,-0.020911920445161287,-0.008045835454216527,0.022976396767985498,0.01869117199941167,0.019974962582629128,0.009321279790279285,-0.022149792596466964,0.034680605129437984,-0.037413146772635075,-0.02678312127729262,0.014484359233847126,-0.03650978620410703,0.013501888459447414,0.025513773788007142,0.01972688824014237,0.012703214489327796,-0.021767169344582452,-0.0011925179629044915,0.017280090463045756,0.0049869885405122195,-0.012879467633265947,-0.027210096344229353,-0.02832712212514785,0.04506786950233732,-0.013352913528181092,0.004475382590053717,0.024612232589577638,-0.007015185513061941,0.011068784948065282,0.041803594585189986,0.02070648717579054,-0.011927261134933809,-0.041487142957370236,0.044967480747176,-0.06273636187082503,0.007753343522139566,0.03457857754369964,-0.021503553745252625,0.0034258212776475424,-0.05131973652441491,0.02425387370940366,0.07048457599334003,0.0263140180777899,0.007707058888150216,0.023884003332647764,-0.05970377804618005,-0.06901488123296079,-0.016168278956730377,0.019662163214007405,0.0034781328890568877,0.03403644862804608,-0.07000915155303472,-0.017196738894018532,-0.037820277698881896,0.042482860392961876,-0.0343024229400473,0.04744265626650916,-0.005145040168956092,0.002542818588770921,-0.07221044776210016,-0.07608837008569683,0.00419525685079008,-0.00398831717060424,-0.013921655047039985,0.004924011703904482,-0.01268767327952237,-0.043416716997341856
10,0,-0.012364971118764664,-0.017026892508462062,0.011850197451698711,0.005765788941656029,-0.028120449442788242,0.012116448370534643,-0.015433852747529862,0.04531122541132793,0.03288001902642043,0.010218715146293012,-0.008577918661314484,-0.017303485184121895,0.005025454258215755,0.017461073778100033,0.030471675336994544,0.04970782018454898,0.018433464927607356,-0.015651299336886058,0.008807033097347873,0.01539777954979761,-0.03621251132701907,-0.02268315571146765,-0.051393048356381324,0.03251081058940503,0.008311650847185999,-0.023703299371659475,0.008657427693756518,-0.04442810020975887,0.019896314002005075,-0.00504519455608292,0.02374530184582983,-0.002216072305386862,0.014972124748806492,-0.005004349674644613,0.0027479355416078956,0.030806520472899886,-0.008522366969908508,0.014680669378368648,0.038701108424561585,-0.019932317079348675,-0.021185056147838055,-0.08323220383965395,-0.03681651757409966,0.021019103394191593,0.0239836737643658,0.00215571862695817,0.010855127190727476,0.0018599624910252343,-0.005286153777016794,-0.028242106742777176,-0.006532805491256658,-0.021142603928357977,-0.015679468061854756,-0.028449834390298048,-0.007186628756252559,0.026672914693526766,0.04788363491714078,0.0022649821550151787,0.03272267992523327,-0.021457204940781384,0.027554635471698796,0.003405398612199523,-0.02969111353598559,0.01841245445120484,0.022739816711583906,0.014605708944277169,0.025175775459916543,-0.03604800151796311,0.05134546993436063,-0.00024357180685759773,0.03735517845587346,0.041128817286869214,-0.07747110476653704,0.07359172059523174,0.006059724615572003,0.031112318825565838,0.01134672007476664,-0.033889600613940314,-0.05762228168062475,-0.08032758753650127,0.0006749895091839148,-0.012587064028376638,-0.02767454996880452,0.029732793617344346,0.0012914460976362365,-0.0075789139962212666,-0.0948296728855849,0.022787667056494293,0.010052709964607736,-0.017405326233334205,0.013896735439111213,-0.053061506452157785,-0.07935455579722135,-0.034562961827697726,0.01569004182773574,-0.013900798497157762,-0.024882134182862014,0.06149831380262386,0.021746454966591524,-0.011427756346513227
