no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50,feature-51,feature-52,feature-53,feature-54,feature-55,feature-56,feature-57,feature-58,feature-59,feature-60,feature-61,feature-62,feature-63,feature-64,feature-65,feature-66,feature-67,feature-68,feature-69,feature-70,feature-71,feature-72,feature-73,feature-74,feature-75,feature-76,feature-77,feature-78,feature-79,feature-80,feature-81,feature-82,feature-83,feature-84,feature-85,feature-86,feature-87,feature-88,feature-89,feature-90,feature-91,feature-92,feature-93,feature-94,feature-95,feature-96,feature-97,feature-98,feature-99,feature-100
1,2,-0.03844865344135206,-0.04421038298586876,-0.0035348737202308043,-0.042482629475158615,0.013965050188530633,0.015497248598698863,-0.007325649639023376,-0.017150312770303176,-0.04012865036530594,0.03924588186951638,-0.049792579506896716,0.012923430866886096,0.040046972690707575,-0.004060989374695354,-0.004378843354718307,0.042598506883813544,0.029741510822692305,-0.004015165057744765,-0.01292515503076362,-0.023919423572215024,0.06985787487054551,-0.014295741599805949,-0.043462688386036716,-0.028029254432597316,-0.0519748432872146,0.019722120521081455,-0.030690661992302058,0.037839909936523024,0.0877077838644012,0.022201541047322883,-0.03944777103751644,0.024761473835565467,-0.03767557842743403,0.053987619002465154,0.020558993268430737,0.012426049560983941,-0.06585326329074193,-0.060416770911730686,0.061709308177283616,0.0616366527342767,-0.019356404244926295,-0.007696505312490535,-0.052438086171139854,0.02003318302511257,-0.0470914730826687,-0.06830029610379808,-0.030209415512701825,0.04989989366176275,0.05562906304319817,-0.02197536044157249,-0.09905953047334855,0.004079200300712318,-0.1521610109505387,-0.049307779603270416,-0.0007082541181821819,0.0009960027268468487,0.033477074006684475,-0.03171649799141473,-0.02550906535803064,-0.011868283530753782,-0.05732973574598302,-0.041020953659569946,0.00561548889136959,0.07413536865117244,-0.050301829134032805,0.004862434952065848,0.015155955664035976,0.015907583115236802,-0.016063595639320888,-0.0416471810138441,0.0020174641991345292,0.008001333273721847,-0.022776328190316057,-0.051831698206978444,0.07981722524010632,-0.01432480721806244,0.09326082451538363,-0.11242957609872468,0.004566996951441744,-0.03371526699770328,-0.04106133448223987,0.09290386398433638,0.04182362729100639,0.031965736690507875,0.06618483014319261,-8.887442929402906e-06,-0.05000102800104569,-0.03773001038913635,0.013408035977502349,0.04442750113047856,-0.06258126489189283,-0.08103476395573173,-0.04924163368912509,-0.02682612939825014,-0.14218131059682257,0.05143931540933993,0.06645678904050595,-0.02916907953229219,-0.005937058063049738,0.07875963035180573
2,2,-0.012271989448330424,-0.003246471168765899,0.0014881799899034334,0.0035677027200922643,0.024616822120379578,-0.020489512964350406,-0.054377456856957544,-0.008979614549329554,0.023226413445608676,-0.04985480524428994,-0.0133449519642046,-0.039255135755887384,0.010558141655575542,-0.002414710198793263,0.0029635810034499186,-0.06018044322503536,-0.03684280365308445,-0.02482679695759966,0.036679220554887156,-0.00034410815422986855,-0.021725437935910596,-0.009625723567231998,-0.019569871449988587,0.07232921379227343,-0.004029937726558743,0.028170310015844864,-0.006170381717918117,0.040712995294427415,-0.06937878224410171,0.040918330032882116,0.032883352540203845,-0.013080825336145413,-0.057887926918906256,0.16625032428296235,0.007112402572069936,-0.0045167104479056025,-0.009517284710140253,-0.018906231342634056,-0.07644553737277483,0.015696617837223266,0.004581238231403462,0.012594325031784153,-0.0877752488534036,0.1017548530603556,0.011405816833340096,-0.06860603843641852,-0.03452191574282043,-0.00610331437074044,0.05023456462945747,-0.027644439167626062,-0.061197824994749475,0.07523786423156131,-0.024669567700807072,-0.04667875376367921,-0.005534682107389703,-0.011957555359533783,-0.07081857350543237,-0.03636842099913247,-0.02132753830911779,0.026134822368704114,-0.003097959455261645,0.07485664558477698,-0.08721383308966382,-0.013459410785218407,-0.09747797047262494,0.027275905468187086,-0.03523767566060346,-0.05768830903052612,0.012299200565318346,-0.06323248731088095,0.08779408224318348,0.028073107750133348,0.03742655061854474,-0.10111418240417722,0.016346102701471212,-0.028796789860859137,0.06905286303575942,0.08864787530943902,0.015425443484103485,0.00540156692206522,0.077493324907387,0.013481483521023404,0.03122026514568418,-0.0861315147714934,0.03032644944523247,0.007265572444952339,0.008376165984007254,0.0631168811172758,0.001522622644698232,0.015482079930820323,-0.10546088611649647,-0.028950841524340507,0.023936527121496822,-0.014584922437764441,0.08340059434787513,-0.0802237980643406,0.021614258707766325,-0.03161881775414367,0.05026267126351766,0.030701838204160493
3,1,-0.022724484017940343,-0.034867544520156106,-0.004204379024763971,-0.008269062766395633,0.04735304017591953,-0.018006994482043483,-0.06122576831694061,-0.025641873778900395,-0.03187746039431606,-0.020122999281915292,0.04038152166535079,-0.0237804884487782,-0.03382408713633318,0.03686639331854643,-0.01773972713030306,-0.0037932239326494955,0.021710120609996844,-0.004412220768859502,0.04990266305765614,0.0020689722903919094,-0.06000114911520844,-0.030655988812025723,0.08641493474258487,0.005569483120142289,-0.05066742003393596,-0.013307573256536651,-0.00986754768631731,-0.061171213160456386,0.1199055273997214,0.007250942909179619,-0.03523003366623946,-0.07200621617190282,-0.047651626665249025,-0.04892661028799089,-0.05989412782925533,-0.012460284447521898,-0.024209573211707715,-0.08246595443279124,0.040489851932168294,-0.026751390739108153,-0.021362528221390745,-0.07127548273159816,0.07624101931973915,-0.07972657146432488,-0.004334536942740567,-0.12186962202782453,0.08091188216065508,0.012476096811821135,-0.05495787071097174,-0.06548323505497525,0.008758194686976221,-0.03740722769867626,0.02340823162035155,0.06693024388696346,0.08471151137284202,0.03588789592978476,-0.049233897169524345,-0.01245581403905096,0.05862327167585343,0.04538357694847991,-0.060961627962710756,-0.017342737325742666,0.052445467444964367,0.0495527877754212,0.04364349052155188,-0.07250055987004714,-0.06286531899714559,0.018094883936053366,0.0693023527857645,0.00889293020723195,0.05908270427873369,0.014490496708953646,-0.029665811211374862,-0.07786418561410555,-0.11781371313981698,0.0075924586180220344,-0.03461390902375469,0.05273265856644868,0.0539752070606791,0.030274204827476878,0.06427784481495734,0.009838458694590798,-0.023764828614062858,0.02287486224236315,0.13070702727509217,0.032340695907975524,0.025130534275477616,0.09465005542718478,0.023812563289610605,-0.08733069453267668,-0.04847500790368417,-0.041045631479280566,-0.0424444673776656,-0.13859064502445056,-0.15334228307223538,0.04508078270323265,-0.027355039383478382,-0.03890232167753515,0.024537872490511346,0.10653156302890347
4,1,-0.025838233019964924,-0.03808183547119119,0.00040811763999367654,-0.008480332447341869,0.07616324498317598,-0.01104106440083577,-0.04824151629317716,-0.023787684159983502,0.0016196318376619392,-0.01422440798497962,0.05690979522592657,-0.035703789365787775,-0.08152197288495368,0.008090752176037896,0.0170478328127268,0.010668993520646566,-0.01752139396388083,-0.031804103204073175,-0.010538236915312641,0.0029039380869394942,-0.0312565352522244,-0.06784839848892749,0.10213355786282831,0.038338323237895926,-0.06629559461580069,-0.0706489558922858,-0.013189592417956182,-0.062493665782054626,0.06505318806781223,-0.05041877051611144,0.006539683401964033,-0.10075307842429868,0.011881930978607692,-0.07958579549683614,0.03779182295566585,-0.049881011902574095,-0.04557699259876811,0.015237625788372431,-0.009166538560459202,0.057706755808390416,-0.06575873146770735,-0.020540971709083384,0.04217180145910142,-0.07219879858966592,-0.0388209186184652,0.014414727415393097,0.06189708484355995,-0.07061960403050917,-0.047842851052900925,-0.037988995230582086,-0.06238141275792889,0.024015147492675835,-0.05878439941405849,0.04304646150719589,0.007842772880432274,0.012605866414973223,-0.10627848669299407,0.04239477195536398,0.060143938071089524,-0.004666784915149225,0.021903599131519607,0.10271735933611158,0.04251949539348122,0.030720406996539874,0.03513219222264077,-0.05543063407605612,0.02305530045753492,0.011877222298976281,0.046654097578381876,-0.06892648335696192,0.07301386884952082,-0.021280383696607418,0.03144940126553089,0.040710356343694236,-0.125553476050449,0.04786875826158229,0.010488111260853633,0.030740568473306695,-0.05906629559538823,0.06010151433542143,-0.12100482591707082,-0.08741343943894293,-0.010575318550801596,-0.02414575168304726,0.05954131118714751,0.05946510679054814,0.029446250514252918,0.03232249469172515,-0.07536080997436506,0.009774251618325324,-0.023856135011565423,0.0597945000817615,0.11318262070274629,0.07983705770023204,-0.023266773542309684,0.0462781431766595,-0.023658706456464257,0.06877387376683763,-0.05616463338535401,0.06198440971091155
5,4,-0.01830392184042311,-0.0602815036022204,-0.001147421250406934,-0.024982154908276658,0.07670736683716202,-0.05425639590601771,-0.04454803405060539,-0.020572165262760383,-0.05751581079965876,-0.013271794395770939,-0.0036216123902133523,-0.04121563948201844,0.08998355034841496,0.028212423793425357,0.029733919330614002,-0.015510687177580388,0.006507165336129766,-0.01049314851665593,-0.07950483477608716,0.03039653102207968,0.006552658094338043,-0.01941172016159204,0.10766375844388316,0.020084401034521943,-0.002392929826013392,0.0012667625459231169,-0.07339989237612518,-0.009716348295430867,0.04586314398517197,-0.0122989816064569,-0.04810350959921246,-0.02305362394203033,0.007940554732859326,-0.04765551370278786,0.09339843234085572,-0.049353987748188805,0.020036931093653468,0.08521208270832147,-0.06020522097718758,-0.0994771515832663,0.14299613608305098,-0.11567129960926907,-0.10591511787508773,-0.04817448767734069,-0.09645797575956018,-0.14753035985113142,-0.07117973002573118,0.07854986757854693,0.10345507040006026,-0.12104508723242827,0.07510184948168894,0.008588640907354637,0.03081581355454995,-0.07169493242554482,0.014745834489529114,0.013490157413634409,-0.02077445474702537,0.03761331234976098,0.09124269293380183,0.07889762560587237,-0.07956828693951057,0.0703065318347501,-0.057036482775805475,0.037708114237347774,0.0891215813440121,0.00834932735586223,-0.03810462831900678,0.03887897707143919,-0.10023237033349033,0.05306561326738731,0.033978661827080134,0.045384226772743355,-0.06961456089199826,-0.07725451923446926,-0.030921122586174125,-0.020174937682173908,0.05246325165431112,-0.03993876095686206,-0.09133245329094129,-0.06294758639626113,-0.07039515795551578,-0.04502555329672585,0.01187957401867107,0.004944067853495044,-0.022168452938270685,-0.09405983377833088,-0.043211525471375696,-0.018978563170770787,-0.08901270038969189,-0.004993086829434295,-0.031457473904700765,-0.0013526294388654704,-0.011465857308534593,0.026440337027102568,0.05817937995980853,-0.03166711363020852,-0.017072664237220977,-0.024843841644000726,0.02752514938285866,0.025123059287045463
6,2,-0.027727598727681296,-0.03813046933735531,-0.005540740891434308,-0.031159413680760382,0.01645810857100345,-0.0005452107224332113,-0.02659440043164364,-0.03534209874006545,-0.039415459407940334,0.00719786322043304,-0.04285217575666287,-0.016799441403290365,0.1256495135464136,-0.012729059959061727,0.014216962098965861,-0.035021926271652085,0.0031895375692260496,0.0158402922797448,-0.06088565612427478,0.01361241864495778,0.0038358533454610705,-0.02717424677497141,0.04032128555224883,0.06759261194956807,-0.0046390761830737174,0.029479830996149082,-0.03428692601357692,0.05295093437803729,0.02374035254958954,0.03638582187089839,-0.019868981608274192,-0.03675452975170879,-0.03520167590838382,0.011598694729293375,0.05002735773857869,-0.016387415889634948,0.08458862383379374,0.07382283985768702,-0.02394456918312892,-0.03052528472397264,0.0065083694787639035,-0.07199769131481719,-0.11790174609707528,-0.03306401422325569,-0.0010629921526098974,0.006569349155113002,-0.10980825170087494,0.013954960790430654,0.043784265223897646,0.028914382208359256,0.033418583588324946,-0.012708218590438237,0.014394201890733581,-0.07282489703454961,-0.06230946672778024,0.033411089521934216,0.02859064745064621,-0.043102499176270966,0.06824421470588406,0.01154644610702933,-0.10663856228682858,0.06328967357137873,-0.031080669317853204,0.13481829309689003,0.0016266598782950948,0.0737145978886783,-0.0012187966193605944,-0.07146688875537109,0.04809167110533588,0.05059036907547323,0.020425469882304398,-0.06897108783798468,-0.12315310541199267,0.014948533492272861,-0.05283575735951667,-0.09221940782524922,-0.06351298406332889,-0.025153043946927012,-0.04543011914329851,0.008194855666078174,0.0018133450272691488,0.14751939743568449,-0.037614989655955645,-0.021062584476144872,-0.0893517018960068,-0.049392612392374385,-0.1325513480308251,-0.03898738713581923,0.03899270114789559,-0.027635182307327612,0.059688330586439256,0.03269486910849377,0.1783499755998989,0.06954956969320027,0.006810139582749237,-0.0010554038058906722,0.09782818568183076,-0.024918046210097144,-0.051115998588595044,0.009385388353138699
7,1,-0.014158465869263647,-0.021765343756266774,-0.0023276458413367834,0.004215097331680057,0.019963988484871093,-0.019795574169694838,-0.07583631310319755,-0.017961211816126216,-0.028355029428787558,-0.04283668777175955,0.007183326805111755,-0.040224297405285526,0.06291357183786328,-0.06069180251074003,0.06453169315885922,-0.03064854462830875,-0.035655565461035335,-0.013255578188102905,-0.014490552091703055,0.05484101014962991,-0.03241096180971962,-0.002759673682592417,0.07047592976048199,0.05152022574153018,0.0023064656101572023,-0.012139586056961867,0.006106948926957281,0.007847690502646236,-0.019383697808599266,-0.002361867919597389,0.036214708645426946,0.0250944018809977,-0.0754446531666805,0.10722913511355919,-0.051315529111487734,-0.08639839685218692,-0.02207974538016199,0.004961231036760282,-0.03964889367373151,0.026667573381019747,-0.0815147575177896,-0.04262628172097823,-0.08859152178638062,0.12116922836109309,0.033458151196633666,0.15144591469958654,-0.017942858087319196,0.025130834252038506,0.08300247125855585,-0.07032586487633104,-0.0411813151399912,0.0281176568561783,0.03858035818817765,-0.03680245067907727,0.04179211312804414,-0.06781776571583424,-0.06976753695531267,0.002726902970117734,0.10235791222562372,-0.05445953559023756,0.028617897725312723,0.07806174871762692,-0.035358233067339456,0.059399049117001515,-0.03940909794210226,-0.0005053329101463339,-0.06414827874374666,-0.03414566581251799,-0.0015093616108945672,-0.05443921398923037,0.004048871391695317,0.10803758616843255,0.006716493851412838,0.06719769900695478,0.028951596382479353,0.0693018348335107,0.02280109579755881,0.06099310768307965,-0.04233082679232335,-0.03530962173477792,0.08500258756794862,-0.018327688370760972,0.06721815853719967,0.09870300019344806,-0.021167436067376037,0.02525634818264136,-0.057724605729450304,0.013529694154926095,-0.05162954524231406,-0.06609654134243129,-0.08872067645197303,0.01349446618119287,-0.03721352306262898,-0.001892478099585306,-0.03296586147017059,0.041964967486861654,0.05032367500532857,0.09087581944548122,0.013794060073959292,-0.0873447754184034
8,1,-0.029954808516960654,-0.0321581847536099,0.00695247551479454,0.008255530407054058,0.05470042111894797,-0.026729424390676725,-0.045787818859882354,-0.001616745415844256,0.012279332862530697,-0.04049859733912825,0.0036208179753103448,-0.050027839548238286,-0.02944853538952485,0.03832654368447768,-0.014872911623477019,0.010527487361670066,-0.019871677274633126,-0.01918668470230642,-0.00486980057292278,-0.013941558642501937,-0.0031693495771343365,-0.026543794030536,0.05072620465616643,0.0031575074502676855,-0.05845414841005293,-0.08333717455426186,-0.0728895629400486,-0.06092941368579025,0.10462289970800784,-0.000133729780027943,0.02041940228422507,-0.04626177408360751,-0.030426153683858585,0.005564410692071815,0.009178734248322913,-0.06335663474431379,0.03729136271017408,0.0502458223314611,-0.08093502441921223,0.018907041214962107,-0.03182947698866448,-0.07734024021406942,0.00813936852686717,-0.13004145954841054,-0.03086898069259344,-0.012120643496113878,0.018535939300697576,0.011371368415916676,-0.04843216147858382,0.02980977034073657,-0.07416589746872139,0.11535911036834628,-0.0171188872608758,0.06170390412218882,-0.003673512943177406,0.10404902185813278,0.03671551883065776,0.0304229415797661,-0.027082509689915765,0.04937662497855936,-0.02675258100726699,-0.04616863605966906,0.03486184569908204,-0.03981701259804786,-0.09287619332359327,-0.034935825315814024,-0.11179401826483878,0.12938253322870416,0.017053616152980535,-0.054255588964865216,-0.011614759304993658,-0.03300372241866043,0.05490280417361253,0.040468975540611914,-0.051851650247722,-0.021896816172702442,0.00272186388370023,0.004741578034196859,-0.06070493740181285,-0.07691255882244251,0.11736316960266695,0.11791549310448009,0.03965052120668416,0.014276655317729717,-0.016665656241009883,0.06297106021532489,0.029848407668298448,0.09284594820860581,-0.05982194750907065,-0.026068018832797933,-0.05525309479563444,-0.030191930205121592,0.05841391889506052,-0.028376781499440944,0.11809531720998526,-0.03722730659518963,0.020859342415311295,0.08099249902888063,0.005713508981629427,-0.15668249557249497
9,2,-0.04198955478862224,-0.04474131140325599,-0.007757677705718282,0.005854007680855788,0.018784216050232307,0.03873753556772505,0.0034575509290077164,-0.053837980045073154,0.017452728809818328,0.03237494551182146,0.03181652841156533,0.03881857260422981,0.06831971594446011,0.032206341319717724,0.02736697072757895,0.05492807771035022,0.04396422029703641,0.005818972864273118,0.006632636766404458,0.04444420615242337,0.0017703023761737806,0.0011820830230361355,0.03520283425769057,0.07789531654389174,0.0012600090996456295,0.07816114961341486,0.03899020827872107,0.045823661556684825,-0.007823302910855699,-0.10051476881362269,0.00638368514247067,-0.08287237364687196,0.06530905041725579,-0.006850217349127188,0.0802727202111737,0.0016099465281338237,-0.03726896483127244,0.0425535149632323,-0.0768298613855604,0.08454313000753329,-0.006202356742552981,0.023574431957186618,0.030292160235251192,-0.00261004185211134,-0.0278229580552792,-0.03544179596808983,-0.09399922267448081,-0.015301020278045755,0.07505172427763226,-0.018189961935457886,-0.04905416837236187,0.050640366942263364,0.00020444538962053187,0.013375492028291958,0.0025300651016370423,0.08712398437459534,-0.08279819177462501,0.07912473720177342,-0.09068062165453503,0.00808020009694252,0.06073599995394489,-0.035120224551966985,0.09250625456909499,-0.025644967797601486,-0.0657324652313989,0.06440135890437194,-0.03417318256690967,-0.010555611981342023,0.10207758640477771,-0.07999021141295724,0.06016299730552731,0.11451787021262907,-0.012954882842149273,0.0881055463060853,0.03082093331489962,-0.0086579615567414,0.0010989609176557395,-0.06131212986359371,-0.026884530099632733,0.04207234131949038,0.029058872933564045,0.014088103254259686,0.012927282955327373,0.05929196345747244,0.011383108917574726,0.04576702131029339,0.050526749258812856,-0.028824389523659556,-0.050292218203115226,-0.034992557635358405,-0.020232998633954318,-0.03523498459125579,0.08073450857923138,-0.007039214374166963,0.018715770520525872,-0.04529304556658377,-0.03530934542112822,-0.09700607046613043,0.03567933190543783,0.05768744402914976
10,1,0.05094936728677633,0.06937590902641463,-0.09094096374063636,-0.0023270784501211593,-0.06642283714317124,0.027688935330050776,-0.10232762660634397,0.04945243426778967,0.09958189050004751,0.0012314702301099727,0.0020263941657656832,0.061269274793061004,0.009943976868682574,-0.008806291759863347,0.04164394844266665,-0.03953106060023669,0.06588973813156873,-0.05389443035935642,-0.022726484748884015,-0.09129986478534385,-0.110733437944806,0.11895174084802018,-0.027348329948258202,-0.005398849627579222,-0.08090634655830985,0.08258966232272487,0.0824536548574426,0.12415420084630965,-0.02011510200984006,-0.0010474505676410762,-0.030618923898962164,-0.02301576475185743,0.01629056964436725,-0.04913888682508427,-0.0850507229149862,-0.050906138588966324,-0.02422357076929315,0.07276032745857436,0.017467064156628118,-0.027727091874969,0.017701923759371307,0.003996885875986368,0.11067243878008488,0.015235634754136368,0.0735576097894795,0.004344771078157887,-0.03547032157668592,0.02229272856190455,0.007441321134231844,0.05802723766119935,0.025877262132375435,0.014123471168454926,-0.04814043139596821,0.09907604025527923,0.0866079032376765,0.05334112813531039,-0.054725331959817866,0.09022478682573687,-0.06613119383328298,0.010303783570070125,-0.015300629911369084,0.07502260075989951,0.01763587785833817,-0.028009329131874764,-0.027235604518879897,-0.05827340063739846,-0.05786228716036536,-0.0233252423744088,-0.0046555827215332135,-0.0200630024659576,-0.00818306018215185,-0.05705995073306867,0.0013933734847363492,0.032670068386099434,-0.018520445141894663,-0.03440469035431045,-0.01997649387545933,-0.02540870944108288,0.040476448021846176,-0.02742232207563275,-0.015380660305720675,-0.020079153809842362,0.014829301252647892,0.030921862124105526,-0.05508700654302789,-0.030975253392752766,-0.030624532573297097,-0.01923996110819837,-0.017759287464375544,0.0032189173446760793,0.049398395562765984,0.025256814198654692,0.024392110240941744,0.015708172100018097,-0.05652724787763823,0.07805505131691165,-0.030656917936119167,0.015661980025672626,-0.01953870264892375,-0.03349274215218297
