no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50
1,2,0.027350446153846162,0.1738763076923077,0.008595717948717933,-0.003929615384615391,0.25907212820512815,0.1853452202564102,-0.5304706974358976,-0.2655545128205129,-0.07242212025641025,-0.09926947256410257,-0.04320838461538462,0.09385735897435896,-0.49474933333333343,-0.07496276923076921,0.3529302435897437,0.1085427948717949,0.008668797435897433,-0.008901102564102578,-0.4013634102564102,-0.2523379999999999,0.014465333333333313,0.13232133333333332,0.21546376923076926,0.13858594358974363,0.19750800000000004,-1.6056766666666669,-0.32261538461538464,0.20874774358974363,0.29241917948717944,-0.3052021025641026,3.2925666666666666,0.03903618974358975,-0.12127746153846153,-0.29215406666666666,-0.0038195961538461617,-0.11678066410256413,0.18441938461538465,0.12875079487179486,0.04945274358974359,-0.15130784615384615,-0.003113512333333335,0.09329808974358972,-0.09499420512820513,0.09632517948717946,-0.26172223076923073,0.10874415384615382,-0.01029350512820512,0.011603256410256418,0.09971549230769232,0.23576913333333335
2,2,0.04523498936170314,0.27872469148935974,0.35262510558510574,0.10222465239361736,0.19255097566489424,-0.11179176835106369,0.06157543390957425,-0.40545711702127885,-0.12768699692819174,0.06637396357712791,0.1124619142553193,0.35914280053191616,0.04071427367021269,-0.22453278457446862,0.04762136103723429,0.1735651413563829,0.1175692142287234,0.23346013949468084,-0.0017990904255319356,-0.15745674734042622,-0.09207126462765972,-0.21726713803191602,0.16505632313829488,0.14146208643617053,0.26445949734042556,-0.6443298962765921,-0.22276585691489423,-0.2653738570478725,0.39525927260638255,-0.41829878749999955,2.4059435505319,-0.03827256236702138,-0.3600192180851044,-0.18101730319148931,0.08341952448138286,0.1712118692819143,0.4392211745478724,-0.14816677420212723,0.1544775101063817,-0.027752648936170174,0.28815513573404195,-0.3931110577393605,0.03095540957446767,0.14365082176861768,-0.2644808051861691,0.41359182646276443,0.16720252114361722,0.0051651476063829735,0.1081123897606383,0.21104808244680817
3,1,0.02540135714285715,0.051874285714285685,0.15686964285714283,0.12557007142857143,0.1405,-0.19824464285714288,0.048486357142857144,-0.2949085714285714,0.10223978571428573,-0.01211835714285713,0.04222735714285714,-0.0608092857142857,0.05032428571428571,-0.033922857142857143,0.03187285714285713,0.12769492857142856,-0.03623485714285714,-0.01576078571428571,0.013189285714285709,-0.06211557142857146,0.038313999999999994,-0.1727335714285714,0.35133692857142856,0.003499857142857126,0.0457405,-0.8218985714285715,-0.5622193571428572,0.1368577857142857,0.09551142857142857,-0.17183985714285718,2.496375714285714,-0.1866162857142857,-0.14038214285714287,0.030284285714285715,0.13196514285714286,0.2154254285714286,0.19397807142857143,-0.19440285714285716,0.10470492857142856,0.10356528571428571,0.13961435714285714,0.15186607142857142,-0.10817099999999999,-0.2945745,-0.028870357142857135,-0.005534000000000007,0.21661957142857144,0.2829158571428572,0.11331435714285713,0.09208357142857139
4,1,0.18130633333333335,0.5112192222222222,0.04310522222222221,0.4015533333333334,0.06461022222222222,-0.1282618888888889,-0.19826422222222226,-0.5280841111111111,0.07443244444444443,0.10680660000000003,-0.07639944444444444,-0.011337777777777756,0.04464999999999997,-0.12744244444444444,-0.0045068222222222065,0.09656600000000001,-0.03991355555555556,0.0872821111111111,-0.1448868888888889,-0.2546333333333333,0.42316722222222225,-0.009012777777777774,0.09872222222222224,-0.20613377777777778,-0.06493966666666663,-0.618701111111111,-0.22116922222222224,0.05829322222222222,-0.023983333333333343,-0.14461100000000002,2.7906977777777775,-0.2027942222222222,0.021434,-0.39196111111111104,0.11783899999999997,0.1956564444444445,0.06788344444444444,0.19776296666666668,0.08468888888888887,-0.18798688888888887,0.17990266666666666,-0.19436524444444445,0.06701666666666665,0.06110655555555554,-0.19950433333333337,0.15392688888888886,0.24410700000000002,0.12199555555555557,-0.009610333333333351,0.0026800000000000036
5,4,0.13881253846153846,-0.09259976923076921,0.06261784615384612,0.24719915384615387,0.022040609230769222,0.08584199999999999,-0.2513188461538462,-0.23857084615384616,0.10960113615384617,0.01236384615384617,0.11142169230769229,0.28880053846153847,-0.2277346153846154,0.13949053846153847,-0.06496296153846157,0.1604650769230769,0.03450915384615384,-0.014704692307692311,-0.13018000000000005,-0.3832323076923076,0.08851853846153847,0.01582076923076923,0.06089388461538463,0.036589923076923096,0.42954607692307695,-1.1258023076923076,-0.09019561538461537,-0.21097384615384618,0.11113684615384616,-0.5308576923076923,2.4916115384615383,0.24140869230769235,-0.34445046153846154,0.07525615384615385,0.23718554846153844,0.10369737692307693,0.08872243846153845,0.2723403076923077,-0.1172056153846154,0.009278999999999985,-0.013774846153846165,0.06587176923076923,-0.023484023076923086,0.17257792307692307,0.07059624615384615,0.009614461538461528,0.31419160769230775,-0.08662092307692305,0.13947884615384615,-0.10097436153846154
6,2,0.1292247291666667,0.17626672916666666,0.18208016666666663,-0.018319270833333342,0.1800484895833334,0.13472341666666668,-0.38579954583333337,-0.18644575,0.1427879291666667,0.052752125000000004,-0.04070979166666668,0.0051186687499999856,-0.3153785791666667,0.03347287500000001,0.36816278125000007,0.003798433333333335,-0.06481966041666667,-0.07179793749999999,-0.5361686875,-0.2390322708333333,0.10159208124999997,0.014172218749999998,0.2899342770833332,-0.026216675,0.19158445833333335,-1.287483375,-0.31490318750000007,0.0011624374999999717,0.1626450395833333,-0.12790964583333334,2.9234923125,0.09283104999999998,-0.2682702083333332,-0.13226859375,0.11398920687500001,-0.07424816875,0.2833851250000001,0.1750474895833333,0.04605328729166667,-0.29685285416666657,-0.052411285020833316,-0.10590829791666666,-0.037168020833333336,0.051789,-0.25083645833333335,0.23333137916666666,0.049312227083333326,0.025926333333333343,0.2084973375,-0.04580097499999997
7,1,-0.06747250500000004,0.5192173850000005,0.35669408500000005,0.19673039700000008,0.09618010245000005,-0.058345245999999976,-0.16947041500000004,-0.5730611264999994,0.004823808850000014,0.00451269785000001,-0.12755933999999997,-0.004574884499999998,-0.2989590220000001,-0.06441143099999995,0.2701965474999999,-0.0012727310000000122,-0.13008758349999996,-0.10477782800000009,-0.3323818449999994,-0.034487939999999974,-0.09736868499999991,-0.02255352499999998,0.4515307399999999,0.18470771749999998,-0.06039300000000004,-1.044462244999999,-0.2133042100000002,-0.06473160750000001,0.20660752500000015,-0.21221024700000032,2.822250199999995,0.10652592099999998,-0.2545827500000003,0.1727237074999999,0.12794267045000002,-0.08000823550000005,0.3139586300000004,0.06892991999999995,0.31123442949999996,-0.029904849999999983,0.3234332760449994,0.009708401499999979,0.19384525999999988,0.1312935996000001,-0.05833879750000003,0.2653716650000001,0.1598336795000002,0.005763261000000005,0.29418891599999974,0.21694209300000022
8,1,0.4657438571428572,0.023304071428571407,0.10404254285714284,-0.009642642857142844,0.18935764285714285,-0.053007214285714276,-0.1246517857142857,-0.1653632857142857,0.05280542857142857,0.10948628571428572,-0.029578714285714288,0.21777642857142857,0.058539000000000015,-0.12700642857142855,0.0700504,0.453142857142857,0.19496542857142857,-0.014955785714285715,0.1682829285714286,-0.23512942857142863,0.11502855,-0.17758254285714287,-0.026903428571428578,-0.16852928571428574,0.025584642857142854,-1.1892571428571426,-0.20032485714285714,0.0135375,0.2598271428571429,-0.2577238571428571,2.8126085714285707,0.18276142857142857,-0.42810571428571426,-0.20253200000000002,-0.08312885714285714,0.07690142857142857,0.005581571428571424,-0.06092492142857141,0.077244,-0.4040050714285714,-0.1393732857142857,-0.16439171428571428,-0.08449892857142857,0.10753549999999998,0.02078421428571432,0.0012822928571428749,-0.011767571428571414,0.060215071428571444,0.10722228571428571,0.0654835714285714
9,2,0.047834179545454575,0.2935016590909092,0.043491306818181814,0.1377059204545455,0.30659317897727284,0.09664435897727262,-0.023496127272727294,-0.5133157386363637,-0.17016680590909092,0.0033096136363636413,-0.12272089772727272,0.1480094204545455,-0.39095723636363644,-0.09523429659090908,0.4866262727272728,0.19359605681818193,0.08001853886363629,-0.06975360227272728,-0.32612185227272716,-0.3275388636363637,-0.11730695454545453,0.22512053409090915,0.3989575681818181,0.13305543409090903,0.16765712272727273,-1.1233097159090912,-0.39848089772727274,0.11348019602272737,0.2932402454545456,-0.22089109886363636,2.799052386363636,-0.04660165681818185,-0.22205994318181818,-0.16437950090909093,0.06162139227272727,-0.19629441363636368,0.2777099318181818,-0.14129149545454553,0.307977625,0.07929275000000002,0.0750104881477273,0.19734053863636367,0.1588732272727273,0.06771121249999999,-0.04586954545454547,0.31742394318181827,0.12082533636363636,0.025512113636363635,0.12661295454545457,0.43714512499999975
10,1,0.006212209186906012,0.5386233083421317,0.24928188437169804,0.11796325290390741,0.19646785722280896,-0.020275630427666367,-0.161781848257655,-0.5875638005279838,-0.19079349136219734,-0.001148971488912315,-0.047932422787750714,0.20772323115100302,-0.24388580485744413,-0.16144590327349514,0.41642212618796143,0.11716388290390758,-0.0597272140443507,-0.13807894033790843,-0.407091803590285,-0.018797374868004334,-0.004497198310454161,-0.06644810612460401,0.5137092493136217,0.17542796642027367,-0.09687541203801471,-1.0544549554382268,-0.2908971237592381,-0.19072586837381267,0.1193024956705385,-0.24611330327349548,2.867013298838442,-0.005031337697993738,-0.3238106346356914,0.010610968109820349,0.18255831360084376,-0.16510671837381222,0.31099935902851034,-0.12893623241816296,0.3014027300950361,-0.02502538521647304,0.21702589591552293,0.056238603062302266,0.206278925871173,0.00588625831045409,-0.16408704815205877,0.35781518352692426,0.11927093408658891,-0.05007649503695893,0.17070872428722345,0.24392825391341122
11,2,0.28733121666666667,0.20871273333333337,0.09886758333333333,0.14807494999999998,0.14218804333333332,0.14757010499999998,-0.13432190000000002,-0.23017695000000019,0.220567909,-0.09790741666666665,0.025697100000000007,0.06058795000000002,-0.30580979999999996,-0.0214004,0.26821240500000004,0.17749899333333335,0.03477577499999999,-0.10450759999999999,-0.28742971666666667,-0.30717135000000007,0.025454300000000006,-0.10947513166666667,0.19196822166666666,-0.0165705,0.08148883333333333,-1.2096891333333335,-0.2219909666666666,-0.15398281666666666,0.08512024,-0.022565186666666678,2.876492666666666,0.07971038499999998,-0.42388098333333346,-0.23841859999999998,0.23770503233333334,0.007225293333333341,0.30566476666666664,0.13510873333333337,-0.05284695,-0.09033820333333334,-0.07022091666666667,-0.09248360499999995,0.05776561833333336,0.16311016266666672,-0.023733749999999998,0.2819411666666666,0.1190017633333333,0.20486245,0.13473842,-0.06719986666666668
