no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50,feature-51,feature-52,feature-53,feature-54,feature-55,feature-56,feature-57,feature-58,feature-59,feature-60,feature-61,feature-62,feature-63,feature-64,feature-65,feature-66,feature-67,feature-68,feature-69,feature-70,feature-71,feature-72,feature-73,feature-74,feature-75,feature-76,feature-77,feature-78,feature-79,feature-80,feature-81,feature-82,feature-83,feature-84,feature-85,feature-86,feature-87,feature-88,feature-89,feature-90,feature-91,feature-92,feature-93,feature-94,feature-95,feature-96,feature-97,feature-98,feature-99,feature-100
1,8,-0.034476302882409354,-0.012813199537124835,0.015290668959118073,0.05417671115050441,-0.008146643792334905,0.005116709717769183,0.023961167261699303,0.00353675726132701,0.006754029077677274,0.01247597943865585,0.008665955852519946,-0.0069758151183918395,-0.009912199855985748,0.018658352368975107,-0.03314769773433671,-0.023527088515346507,-0.011233324806784219,0.02577294687416282,-0.004029079508449829,0.029297416659408354,0.010491370857841662,0.008953535796986156,-0.01868692739692911,-0.008127412197136571,0.010919696235693877,0.0107362120215526,-0.027224966943636637,-0.09112758474104703,0.008028060189482288,0.013430313021442368,0.0006630925518278065,0.005529872800596265,-0.021713121910314562,0.014363728356061698,-0.01427061714342629,-0.03618562716673204,0.0016863378411643309,0.009120887409622504,-0.02756549051743768,0.0821266917884431,-0.014924410252248414,0.03398491552403848,0.027163225670039766,-0.020612284524056695,0.10188353431295996,0.03573944225014673,-0.017956221270237594,-0.00461183183262018,-0.01001012694833866,-0.00798282014939571,0.06042958106243359,-7.049622285840821e-05,-0.021704720086403912,-0.0423770944572343,0.008676034835998082,0.026695699224544445,-0.00015517418576532486,0.039999534358671346,0.00013945522993504466,-0.0036418668646472784,-0.07775742919788264,-0.012200201845646134,-0.021488840474969885,-0.015018470797403724,-0.004817152292561785,0.013445630598480782,0.010062121982820757,0.019268352235285887,0.013807233923749173,0.015338381923059733,0.0038049209757007314,0.04313925167904689,-0.007426216993758702,0.02918169475840723,-0.01998494873903917,-0.02946496514700023,0.028647977210125703,-0.026525258658919425,0.04100070935742553,0.0018210888820007869,-0.03825531981289248,-0.020213057486876896,0.008901908383692175,0.03000753957997653,0.011323246747129681,0.0534483560957061,0.017683005550036407,-0.013101567572682321,0.06455491460555549,-0.011897680124016163,0.01205134448250875,-0.04322519402024126,-0.10876988735914761,-0.04034963263602458,0.0505502214640782,0.05300897797164232,-0.0040496336374780655,0.05728837402524968,0.0035254908472243086,0.0344211441576536
2,8,-0.008122843152359381,0.0007501974851241214,0.07769083925391654,0.07754132269939967,-0.0073089000134145396,0.078731191338246,0.041801636131257675,0.0364470013278485,-0.13301428996424505,-0.09568666106271592,-0.1215768321047081,0.02753637010139346,0.7972812007592831,0.018788147421679606,0.12873620979982422,-0.029018962689469237,-0.0532450483120499,0.02802031116605948,-0.18995926481005102,0.03668883790318016,-0.05603729412853489,-0.14405331123451867,-0.013862635387642873,0.11120539608522288,-0.032723994984175664,0.09285144300603697,-0.01671087642180673,-0.007430750482369339,-0.02536327284722671,0.1051601740093979,0.00871017427144817,-0.030399778687504094,-0.05087210529456951,-0.04726664163860276,0.03724961895224076,-0.037419878569444474,-0.031635434373628445,0.06118547129448477,0.07587558902012315,-0.025162709848008082,0.03590323726073282,0.052757426689029815,0.03792084268861435,-0.0007712034529619788,-0.027408325755619398,-0.001182059920243755,0.00021277668892820517,0.023046978553482506,0.033088091012024395,0.011518215923695254,0.013756493467552288,0.006944035745643251,-0.03919409514317508,-0.013010697014443403,-0.026325984389902815,-0.02858091036347056,-0.011721333603564995,-0.010110133166008823,0.03815031107788308,0.010402104769345966,-0.04590561329770167,0.031244062237477218,0.0047707418487852055,-0.004541071040859085,-0.008436605385948679,0.03611949986931892,-0.03461040427542753,-0.04046632049572745,0.004840047842808154,-0.009389393526670533,0.012115523171675172,0.005136186844379222,-0.015280840595280704,0.01763678349401063,-0.034587463747109755,-0.0013749636516920602,-0.03515909858616923,0.001800056946618464,-0.005888892150649521,-0.007235786084509181,0.031012718153801747,0.0015585203658695897,0.007440008545807985,0.015700932702656923,-0.0032499774831376556,-0.007366886871936974,-0.0065101469747344725,0.03844779079676005,-0.014352073446540244,0.005783457829265189,0.02771974182340892,0.0010945054836452419,0.0011433923433083854,0.015475562442248344,0.010061957429497139,-0.003402353942571523,0.03475045416033515,0.01807745210590983,0.02718748004125692,0.00038334513314614065
3,8,0.016539233973189776,0.02408761498624879,-0.02098570810348347,-0.041162125138621886,0.02009241784014767,-0.011202296237299578,-0.02624839377932687,-0.0021780068827678177,-0.03456035599687606,-0.009227467953476766,0.02864585492543073,0.012102623183005867,-0.013476067915787355,0.06269798507540718,-0.026839442937765447,0.03647038590201889,-0.02480303636259669,-0.042457298722241035,0.04289382225778578,-0.03743781470214738,-0.04149468673280592,-0.06908268183898174,0.04332846835852913,0.019492323210251874,-0.08072243351201684,-0.0651486336823391,0.09410294763167439,-0.06237828414762461,0.06426918532387492,0.05304989125145746,0.04941477577409698,0.030013348239325548,0.01806423194278288,-0.04958502148179185,-0.027000491272373753,0.010941797319079176,0.00923004549657979,-0.017488706733755924,0.010424113229130451,0.03726984022769144,0.01143669719083513,0.06322031877822885,0.039198758395459735,0.01348815736806303,-0.02205714111866591,0.029072295950624733,0.01986001914820647,-0.0425091190864206,-0.04591169752292019,0.016127034280713222,0.013163131274870553,-0.019125366889213877,-0.012019027910426932,0.01878398321817961,0.0024809711115593744,0.02442014036579516,-0.07695200027852807,0.03630384486695513,-0.004200419544741316,0.018007549911405036,0.03278884069915879,-0.02748472481992465,0.0628401153725725,0.03339917716367239,-0.02826520053253935,-0.024332356743987125,0.01149414766466304,0.03236131632787614,-0.000598837345361335,0.03086997697266337,-0.007515559047933134,0.044669373021793246,-0.026884901608197127,0.002630448345080284,0.013166403741941708,0.07161213858620648,0.06905379693875749,0.005960042404562836,-0.009974807354035066,0.02600151434420643,-0.024808386302914546,0.038468602624801236,-0.05570013563178026,-0.007749746284588054,0.01565860910135691,-0.026665339944332754,-0.0027941740726413174,0.019814051768004756,0.03874545939044588,-0.0009818285846227089,-0.07827605701278859,-0.033193744807519555,-0.0327869159123073,-0.02701483692907934,-0.003493326272364418,-0.030041073960601527,-0.05705270349330308,0.05676637895895341,0.0031318098993034457,-0.009645165419904282
4,5,0.03384987527015785,-0.003704321728871622,-0.01415185649359656,-0.01220619863268451,-0.013125116076996533,0.01902311436773854,-0.019643032464700918,-0.006257963315052503,-0.004223952881871638,-0.03577671249278212,0.003528015246540895,-0.03155108607471675,0.011581228753804807,-0.001051066924962999,-0.02855404574304207,0.009947416254916774,0.004077507136924285,0.0161001095872701,0.018064624936520904,0.0019258759629348157,0.014616849496231866,0.020593592747195605,0.015508982245939051,-0.03900236983095859,-0.01951806260798311,0.046734258572545644,0.006400837958288501,-0.05181887891637148,-0.024750235391986848,0.00257960572437148,0.04102407140954203,0.005952725807459398,0.03310595032698012,0.04305317511930142,0.015345131387095727,0.004726424616187288,0.037077586642400816,-0.012653452472610228,0.05901626244086665,0.08391525841797391,-0.0007716920939042607,0.0006777719616055712,-0.04064141892368168,-0.018074013821025404,-0.0026050896379395654,0.019745674387989222,0.06011909848264636,-0.03561436220821652,-0.0622147279416892,-0.0369773497087888,4.045366169898435e-05,0.05039170757923743,-0.03679743692571041,0.09335249204273179,-0.016217871254050168,-0.004117867112518069,-0.06321004915853623,0.014287635085784019,-0.051879850595537874,-0.01162745289953159,0.03586337654815836,0.017864795324018135,0.010159586925960645,0.08325557994108304,-0.023481579789367824,0.005203554529893244,0.060223673500894054,-0.04159632518509671,-0.03310965628708455,0.048287194814045906,-0.03692774593224638,0.10296715274939623,-0.008723938219963246,0.014432695627691172,-0.006596920759335835,-0.03319338515148028,0.027226875314592336,-0.07276774339366437,-0.00844677258084445,-0.029720100786145412,0.07292533385504385,-0.017848188477527324,-0.046406297483929874,-0.059331621528352384,-0.0341867548770225,0.008150046452893257,-0.004195468680797575,0.050250195717434464,-0.026189182459644605,0.04047704499387741,0.012697958504745956,0.03167983896576193,0.038385392851948676,-0.024647551649394164,0.01722612012049436,0.07554286191820778,-0.067724026675187,-0.04681609197549459,0.032220690211209824,0.01923156273874516
5,8,0.0012201202856040887,-0.03678327369131747,0.0469134635089201,-0.021962816445962503,-0.005075393284873413,0.03211156988941306,-0.013118481105493974,0.00513492440898578,-0.028272508448161635,-0.05534944673891742,-0.03523227628111407,-0.03808737889898537,0.1561396975037603,0.012105671049061021,0.00464117668503645,0.001985241133501534,-0.0076641720902721885,0.003116932480443703,-1.4524011583493923e-05,-0.0003088551010630608,-0.04207743388126413,-0.023698374095912043,0.007832706054081947,-0.007775646622802022,0.020362134320944563,0.03720155504575149,-0.0039707046147717286,-0.05045977870505998,0.03099526598754557,-0.03516209794201099,0.08788027278308112,0.01406798801253058,0.02741530678057323,0.06751453053808676,0.014561739106729796,0.10046373087259593,-0.04431928894758149,-0.025821730719906698,-0.052330044956629455,0.07586279859339562,-0.002924416948142039,0.03136781731603828,-0.07603380912427671,-0.06002631077659086,-0.028546513779218047,0.05686090178807491,0.15524871038575724,-0.018260478797376387,-0.007671589784044518,-0.02028585698167457,0.013321205026186667,0.03550090787620444,-0.008706551720348791,0.03403241549398484,-0.08567528222237722,0.06640017864732833,-0.012857345017774068,0.07501167096010707,-0.05330179954999693,-0.06437912656443759,-0.0075809782654034505,0.01047384121073312,0.04365340890173347,0.03736494112975728,-0.020289659174476515,-0.016957272618536218,0.03557010430519498,-0.03756983687932625,-0.0860186489036494,-0.06168382220176172,0.035892841106492095,0.05952689088509557,-0.01824880165384429,-0.03278124178575667,0.019193411148155384,-0.02494668737175711,0.007806675559418643,-0.08717090441617105,-0.02697006335582086,-0.013438761328334648,0.02309687627416846,-0.028589280030549113,0.0244569826035185,-0.059192204179569656,-0.014017883835527333,-0.0209921277903091,-0.01933110234884051,0.014575137222667102,-0.012645789450513195,0.025570145620444327,-0.010695507432097314,0.00820044842670154,0.0656768997706526,-0.0472305291529965,-0.028453938546520455,0.05557922567530409,-0.048240710458484756,0.00958150642858471,-0.07149507530167205,0.05667937190608124
6,3,-0.022067952653051642,0.003090306043494581,-0.04331637774043651,-0.0007957794413957406,-0.006208270722863811,-0.03417257126033018,0.01425731036598873,-0.04521293013210433,-0.03941403215076553,0.00478336171012943,-0.0411782003113165,0.002785684878396449,-0.01768699054199906,-0.03147006780377979,0.0630930963638894,-0.018225434876016595,0.0202838235302902,-0.03479047882436323,0.00488690644310587,-0.0233530627494689,0.03865147960958542,-0.013806585015076958,0.030353347201238695,-0.019362250723225574,0.02660631329545754,0.04000306422194976,-0.021892207337485318,0.024479971568959483,-0.029913787372285387,-0.0019419782808519617,0.06001042553678281,-0.051645214348037205,-0.007238785203615028,-0.05540845234297689,0.00504249616241115,0.04376763430789574,0.04529334754902357,0.025094359017619666,-0.030433658223198087,0.04885776983316771,-0.013558270840771854,-0.004418824136160719,0.033503577767326674,-0.04074733891897688,-0.01892383800226403,-0.04567245801142733,0.0025854553516596254,0.06381778119277398,0.007382341220653644,-0.004398426669420186,0.013728479260981627,-0.0118319184429375,-0.035381097688592315,0.05316997398492411,-0.02264537340299165,-0.03193306432759634,0.02222385256844087,0.016681354163886313,0.024608081747919213,-0.013203531498228805,-0.0386241149117116,0.011972039434832044,-0.003183352512666397,-0.01814544165969624,-0.025145232424803748,-0.04478318238155638,0.03436420880756783,0.08806980073115003,0.12477752843908323,-0.027476751434418058,0.05211377950114844,-0.02037098855478492,0.04434660755943218,-0.07251294783914461,-0.06975413029825275,-0.050987637241453346,0.032114130837054465,0.012001819559003776,-0.0006180426005286248,-0.0026775367058555935,-0.01643370559086391,-0.030936969726619787,0.12954959419643608,-0.0030107661481311794,-0.03458572454654863,0.024139853202212538,0.001944223736203973,0.023530267867544117,-0.00256049674550543,-0.01049244695632471,-0.0034385062524716933,-0.009293639842669957,0.02044268565452462,0.008849695301434656,-0.020088423088462398,0.001837968753616108,-0.040289454576918994,-0.0033455802828201904,-0.03251477042033654,0.035081564724910336
7,3,-0.02460237792153187,0.0013721128825016195,-0.02386757085933797,0.014484394258769092,-0.021907908418305717,0.0006370174295808279,0.03031958647006225,-0.010901994881196564,0.011252910160725367,-0.001738558679729206,-0.02904740011259335,-0.00990157200647492,0.01808771492027442,-0.015926208751685753,-0.019962949517878532,0.02637707478387515,-0.026544099586875796,0.02257163418453157,-0.02668972687073146,0.04064237412113287,0.03233164501402739,-0.05667118271134381,0.037589970306545525,-0.0265524515605379,0.012645879157605875,0.04115038788019827,0.013053972749791108,-0.015070941283873058,0.027138230292578315,-0.08334514930358518,0.17381916510564097,-0.0036728340578844037,0.060315539649988356,0.12201625015687469,0.08307557187441389,0.010590711564935998,0.05696654740348242,0.05718790675960782,-0.0301495195981624,-0.01098379864576501,0.02817025987997704,-0.08552927822729227,-0.059781930622010954,-0.03471331796576407,0.022058342917479816,-0.11251064830395605,-0.021854627022041297,0.03046128472775412,-0.033517447802599604,0.03293492553339835,-0.003527389920828108,-0.027813389142857334,0.04000926454186544,0.02720814925893535,0.016740135688286716,-0.024141720366003292,-0.028262992555839604,-0.04867966013388888,-0.0010604485081240885,-0.006636030911347449,-0.0030141645982096625,-0.0008175574683536923,-0.05301020059488845,-0.06257496400908856,0.009180000428593058,0.03057747069592646,-0.03070813312160825,-0.028874924391921714,0.017531518454420185,-0.06231829358444324,-0.0010552950307974598,-0.007069810452453442,0.03010979018732795,0.07989246663159966,0.0011386085585514982,0.058822741198225253,0.01358178502334876,0.05410348003955222,-0.017443022357512127,0.027334560786093278,-0.005902184699348907,-0.01280700650063156,-0.02474739386105926,0.05657832829705623,0.018702172664351525,-0.033320072748050655,-0.04561772010223306,-0.011296601317500848,-0.03852913293752024,-0.036032997620466044,0.0119948220363647,0.025083897498573315,0.018652291524861857,0.0027393789486116057,0.00012968552701047076,-0.07084287929561658,-0.01744791023318761,-0.015012169517591895,0.007054572458951376,-0.022190283311446752
8,8,0.02393101419003567,-0.026586639469930187,0.04876636232238869,0.0980552090166706,0.17743561084603732,0.011348635774598832,-0.09270076229810455,-0.05534315752435598,0.01612532269515829,-0.04980763240688418,0.022851801324593926,-0.03617647757497881,0.003687395400041002,-0.0008258169770673975,0.04910991946891572,0.046483001325975444,0.03268613158111402,-0.0004335717391662722,0.02135875567718579,-0.10144404747706343,0.03575148827075618,0.08296184834040735,0.06018341063425748,0.08770543693098017,0.03440974696631281,0.09332644764704527,0.02736899249552359,-0.0369239620260038,0.024472209109974996,0.02254298080697639,-0.022884241480053077,0.007302028034456728,-0.01453548513450722,0.05375022621431839,-0.0136367200724652,0.006923011437104317,0.003573375854588972,0.02683871989945889,-0.01615442662513216,0.014971675707209187,-0.052845448175494185,-0.02020839036003657,-0.02275979863101022,0.04450734941236306,-0.05103299044469643,0.02837551011658953,-0.009806717259396273,0.04611148109361236,-0.010588786627261287,-0.04447542752003351,-0.03749941548377347,-0.0021175807017667784,-0.002820541430753478,-0.06979169831843053,0.00880642651791807,0.04337629062616484,0.03305509402542315,-0.04866588204010871,0.01502726106758368,-0.03330529581683758,-0.016862590563248184,0.03154131005600694,-0.0351681175183287,-0.04526180802303375,-0.03984711453874923,0.02669964510716286,0.006213135015152486,-0.07175897827266349,0.03754882621566174,0.013140571710882249,-0.02750556847457318,-0.006841438057425334,-0.07269712593759577,-0.030348471399885293,-0.034886493795359574,-0.05435546714515277,0.044160917922391636,0.015215190518086676,-0.00749321468295631,-0.03626893970717066,-0.040933540207810044,0.027605350079924644,-0.03174044050989813,-0.005976758041191058,0.06834362295070619,0.016595701824462766,-0.043681805455161996,-0.04908751238566416,-0.010108953512504763,0.016583773522053577,-0.0062124478495501345,0.016566618392734406,0.03382766244011581,-0.04803040852688069,0.017387942345701797,-0.0661623706689457,0.015233951124076281,0.015094010508560357,-0.027524647446712496,-0.013441431349283129
9,5,-0.012970152947875058,-0.0009124924329262789,-0.01962297173860637,-0.008361225006825582,-0.031046178294014442,0.040193572351867254,-0.05384158359029846,0.013315876289210606,0.021399345564312156,-0.05724405046898717,-0.020738827273354393,-0.03266657389896003,0.10639599610965671,0.005034841793814602,-0.002255952268629518,0.023879120016329674,-0.002753255650629667,0.006829338409044672,0.04802385272942507,-0.02750165722773243,0.015757160318569937,-0.004337264609907898,-0.027225540959585008,0.00583686293228562,-0.0068846637722906655,-0.038608468511063476,-0.02387014538900925,0.02359956476544965,0.005888758135133961,-0.04183876795780901,-0.031242758319208395,0.012874773865364208,0.08930088136362019,0.01391826387628326,0.0239899730104662,0.01569359844429655,-0.04496649342708412,-0.001582246127676844,-0.030697254652334336,-0.09145620263762315,-0.09702097643871407,-0.0009667898008116821,-0.012759464215852796,0.0513028308496158,-0.05445259573292349,0.0656199131523826,0.006678588254219496,-0.03172335284357163,-0.048254912681522426,0.0036107194723212117,-0.0058516468123525085,0.003542719459072102,0.06636710656749104,0.01328529295130122,0.018158859885981694,-0.06729974270157275,-0.007875563097991341,-0.0033244587773508813,0.04011576080955507,-0.04169940614645859,0.019712527219347586,0.06951691612790571,-0.01816882690616189,-0.017805754811730603,-0.0019518052657106094,-0.05316145020097316,0.03828351618572854,0.05449304717303399,-0.010583828061846275,0.10325058715791106,0.008456562414676747,-0.04072686360047967,-0.023921852547296923,-8.938331208307436e-05,0.01826443802671798,0.0032542780003925543,-0.01825557613117393,0.04051894917039133,-0.0014110335638068512,-0.0029519476071137134,-0.045505423946504524,0.020366458791026734,-0.018877929963070517,0.03830185145944104,0.0016187001162245953,0.07263186230656611,0.03287090848447274,-0.059981567724557254,-0.07894469210179704,-0.006863989033060398,0.009486407924316813,0.009723726080742803,0.07103771857507107,0.02897247326933687,-0.004541152603196863,0.06988957340267424,-0.001989888753706019,0.04875066683560107,0.10788475689565533,0.00839557194439278
10,5,-0.020501399536477494,-0.0009534687645227538,-0.00903608439150763,0.017939717910299885,0.008527536319137743,0.015227433464735231,-0.009782746940705586,0.00239959768660444,-0.02050671202860409,-0.04225481602257138,-0.01435620235214881,-0.02650650857362477,0.054009914026889844,-0.0034113544547510802,0.0005159919755218942,0.010998553412470096,0.005241779634886992,0.008378031437486605,-0.02820899947345436,-0.007494285324943299,0.0038747294417041003,-0.0071788443524673186,0.012865274219369673,-0.017706670019573104,0.01624886785549466,-0.006647184565211381,0.006835289124155152,0.011906282148585797,0.008798043320534753,0.03841477284800651,0.0001752677978492564,0.03701860004982893,0.013344722207101015,-0.004124669942918017,-0.004916967468696541,0.021957222774395328,-0.01952513789081785,-0.009741889660784663,-0.03895837378404675,0.005638380451205612,-0.01238280142366566,0.016280725653634788,-0.02179849242736424,-0.06998850038079334,-0.016210004966700345,0.014709760970207373,0.002798673488815944,-0.02163853748956682,-0.0320912476714909,-0.02080147319672276,-0.027787852935336706,-0.006022377036607938,0.025504740839514973,-0.041976368615473006,0.01538404803123453,-0.0008937872070620799,0.04585385517778459,-0.005385659951688032,-0.028628486387447857,-0.028339585051400756,0.004397459318040727,0.020929892501131784,-0.001627438408318744,-0.00020377366819008554,0.005552553511459805,-0.05555712780837427,0.05525520813889122,0.03998720384381754,0.008130571563517616,-0.01766985988481003,-0.0392730566576424,0.004005617851311421,0.05511198875247684,-0.036891881789557414,0.016198216322298557,0.010844381023693455,-0.010610744510892792,-0.014631751553976904,-0.013778810038040346,-0.04348033391590959,0.02162021068817282,-0.01130785326501982,-0.0968499723834319,-0.0414020951485113,-0.017632496889995974,-0.02324299063876499,0.025550611788847544,0.0349086194861459,0.05502866369795692,-0.05789822688420692,0.0009023696400924196,-0.011234463811756627,-0.06498849583316581,0.07095229463361251,-0.060514579373994,-0.008742221509339806,-0.03881459760653513,-0.04652550217730475,-0.03333554405763293,-0.01401515192646509
