no,story,feature-1,feature-2,feature-3,feature-4,feature-5,feature-6,feature-7,feature-8,feature-9,feature-10,feature-11,feature-12,feature-13,feature-14,feature-15,feature-16,feature-17,feature-18,feature-19,feature-20,feature-21,feature-22,feature-23,feature-24,feature-25,feature-26,feature-27,feature-28,feature-29,feature-30,feature-31,feature-32,feature-33,feature-34,feature-35,feature-36,feature-37,feature-38,feature-39,feature-40,feature-41,feature-42,feature-43,feature-44,feature-45,feature-46,feature-47,feature-48,feature-49,feature-50,feature-51,feature-52,feature-53,feature-54,feature-55,feature-56,feature-57,feature-58,feature-59,feature-60,feature-61,feature-62,feature-63,feature-64,feature-65,feature-66,feature-67,feature-68,feature-69,feature-70,feature-71,feature-72,feature-73,feature-74,feature-75,feature-76,feature-77,feature-78,feature-79,feature-80,feature-81,feature-82,feature-83,feature-84,feature-85,feature-86,feature-87,feature-88,feature-89,feature-90,feature-91,feature-92,feature-93,feature-94,feature-95,feature-96,feature-97,feature-98,feature-99,feature-100,feature-101,feature-102,feature-103,feature-104,feature-105,feature-106,feature-107,feature-108,feature-109,feature-110,feature-111,feature-112,feature-113,feature-114,feature-115,feature-116,feature-117,feature-118,feature-119,feature-120,feature-121,feature-122,feature-123,feature-124,feature-125,feature-126,feature-127,feature-128
1,3,-0.04191179946064949,-0.006824690382927656,-0.18756692111492157,0.12921975553035736,0.09404782950878143,0.07698345184326172,-0.0248718224465847,0.11639010906219482,0.13903328776359558,0.017675427719950676,0.04906696081161499,-0.08643049746751785,0.11482727527618408,0.10017643868923187,-0.16732266545295715,-0.15405571460723877,-0.12229183316230774,0.0009945811470970511,0.13653521239757538,0.14245791733264923,-0.01766454242169857,-0.00788975227624178,-0.0602339543402195,-0.16167505085468292,-0.030532827600836754,0.09393414855003357,0.13003073632717133,0.005033690016716719,-0.06693707406520844,-0.08911726623773575,0.021126680076122284,-0.013970233500003815,-0.063009113073349,0.021323207765817642,-0.11334937810897827,-0.008776734583079815,-0.015479032881557941,-0.16937211155891418,-0.08468759059906006,-0.01958608441054821,0.044880662113428116,-0.029172170907258987,0.0026009022258222103,-0.01968330144882202,-0.022403543815016747,-0.012866958975791931,-0.08694075793027878,-0.07002537697553635,0.036446403712034225,-0.008177753537893295,-0.11618258059024811,-0.13887077569961548,0.044334325939416885,0.03527122735977173,-0.08815549314022064,-0.15183445811271667,-0.11423100531101227,-0.08839306235313416,0.018017960712313652,0.1262061893939972,0.0773533284664154,0.1308325082063675,0.0664028748869896,0.15358389914035797,-0.0008981283754110336,0.07525509595870972,-0.1308498978614807,0.12253198772668839,0.0782153531908989,0.1896263062953949,0.1538817137479782,0.010285008698701859,-0.12798373401165009,-0.13445067405700684,-0.03187214210629463,0.06668535619974136,0.04958749935030937,-0.08450181782245636,0.14181198179721832,0.026956507936120033,-0.019561221823096275,0.09912119060754776,0.17456656694412231,0.09496006369590759,-0.1562892645597458,0.05908491462469101,-0.014093943871557713,0.026517994701862335,0.17646148800849915,0.05171217396855354,0.02653328701853752,-0.0476430207490921,0.07412881404161453,-0.07744257152080536,-0.09997022151947021,0.026845011860132217,-0.11911670118570328,-0.09002803266048431,-0.03658521920442581,0.10262376815080643,0.04023239016532898,-0.06280837953090668,-0.13653475046157837,-0.03623095899820328,0.00630984315648675,0.010196900926530361,-0.0010745433392003179,0.09398966282606125,0.19953744113445282,-0.06250028312206268,0.14852406084537506,0.13866300880908966,0.18277423083782196,0.04354245960712433,-0.14000654220581055,-0.01612977124750614,0.022953972220420837,0.01565735600888729,0.08908955752849579,0.04125780239701271,-0.04934601113200188,0.012235422618687153,-0.028913555666804314,-0.10735231637954712,0.0662202388048172,-0.061167504638433456,-0.07654324173927307,-0.08228262513875961
2,8,0.049391843378543854,-0.04993632063269615,-0.12638743221759796,0.16891035437583923,0.2069104015827179,0.05160609632730484,-0.025932470336556435,0.0711483508348465,0.13499681651592255,0.0923476591706276,-0.01835615746676922,-0.047668036073446274,0.13757368922233582,0.14181093871593475,-0.1626567244529724,-0.1201464906334877,-0.20570680499076843,0.03973182663321495,0.16049113869667053,0.16590175032615662,0.0322641022503376,-0.04110083729028702,-0.07605341821908951,-0.10500728338956833,-0.03468330204486847,0.10147062689065933,0.14375756680965424,0.07790479063987732,-0.009072643704712391,-0.1318153738975525,-0.03738818317651749,-0.05669284984469414,-0.11275830864906311,-0.005072677042335272,-0.15221205353736877,-0.04998691380023956,-0.046350058168172836,-0.09298105537891388,-0.05054888129234314,-0.0876941904425621,0.016367807984352112,-0.04200764000415802,0.0405142605304718,-0.06022925302386284,-0.007654484827071428,-0.001026228303089738,-0.1282496601343155,-0.05981643870472908,-0.08017697930335999,0.0172562412917614,-0.026604708284139633,-0.0700676217675209,0.00910031609237194,0.04675355553627014,-0.10353600978851318,-0.07173613458871841,-0.10066383332014084,-0.10573475062847137,-0.005039316136389971,0.15527811646461487,0.14697621762752533,0.07397259026765823,-0.006840962450951338,0.09308137744665146,-0.018330132588744164,0.05977154150605202,-0.06012021750211716,0.1540353000164032,0.04098813980817795,0.1658480018377304,0.16630887985229492,0.05397825688123703,-0.12354528158903122,-0.1482904851436615,0.005424891132861376,0.07880038022994995,0.053460344672203064,-0.12042536586523056,0.09912186861038208,0.035437483340501785,0.004522515460848808,0.0861978530883789,0.1837102174758911,0.07070977240800858,-0.08535344153642654,0.02317313849925995,0.018133679404854774,0.05435894802212715,0.1297970563173294,0.1143357902765274,0.05962037295103073,-0.08331877738237381,-0.05749427154660225,-0.03806909918785095,-0.04842439293861389,0.06420748680830002,-0.10742618888616562,-0.08784694224596024,-0.01411838736385107,0.13851943612098694,0.03854532912373543,-0.04458814486861229,-0.18935103714466095,0.004386337008327246,0.016627250239253044,-0.01412631943821907,-0.0006152666755951941,0.07671494036912918,0.21337871253490448,-0.0240007434040308,0.1526988446712494,0.19194315373897552,0.04193741828203201,-0.06142951175570488,-0.09778626263141632,-0.03785288706421852,-0.005126321222633123,-0.04269632324576378,0.05765752121806145,0.08391163498163223,-0.01192441675812006,0.01618415303528309,-0.015629101544618607,-0.1638021022081375,0.08301714807748795,-0.10602878779172897,-0.0972900390625,-0.014578308910131454
3,5,-0.024327212944626808,-0.1482124924659729,-0.12342852354049683,0.09303434938192368,0.03856886550784111,0.04990088567137718,-0.08906813710927963,0.21338433027267456,0.06563977897167206,0.007845890708267689,0.0036109487991780043,-0.07147408276796341,0.010423814877867699,-0.025068560615181923,-0.15212133526802063,-0.028371218591928482,-0.18219828605651855,0.0985279232263565,0.048017293214797974,-0.003649068297818303,-0.016815705224871635,-0.16543549299240112,0.03501729294657707,-0.0630343109369278,-0.04103923588991165,0.11551861464977264,0.09917433559894562,-0.18496035039424896,-0.12144841253757477,0.02718854881823063,-0.13487093150615692,-0.07950228452682495,-0.06379280984401703,-0.02720131352543831,-0.08567842841148376,-0.10028508305549622,-0.07652725279331207,0.00781135493889451,-0.09217853844165802,-0.10647670179605484,0.11020916700363159,0.020862145349383354,0.05504389479756355,-0.11485534906387329,-0.05719374865293503,-0.025976840406656265,0.05763474106788635,0.0497581847012043,0.0030780562665313482,-0.056846585124731064,-0.046768371015787125,0.022073473781347275,0.2003914713859558,0.11013147234916687,0.035821493715047836,-0.02212662808597088,-0.17671675980091095,-0.166537806391716,0.04828774929046631,0.0706615224480629,0.003506603417918086,0.13358207046985626,0.013035288080573082,0.026809781789779663,0.07547791302204132,-0.04292256012558937,-0.048516422510147095,0.09575819224119186,0.07416339963674545,0.12395928800106049,0.016382597386837006,0.08786541223526001,0.04826962575316429,-0.09831254184246063,-0.1260252147912979,0.05970079079270363,-0.09573188424110413,-0.06371907144784927,0.06808140128850937,0.056997086852788925,0.09801540523767471,0.1119379773736,0.11092744767665863,-0.08809296786785126,-0.1264784187078476,0.013454982079565525,0.060619600117206573,0.09238485246896744,0.13437232375144958,0.14709416031837463,0.024562854319810867,-0.03051021322607994,0.0670778825879097,-0.05076754465699196,0.09809623658657074,0.008590679615736008,-0.18447622656822205,-0.1549081802368164,-0.04596823826432228,0.0007040119380690157,0.04613470658659935,0.00437216367572546,-0.04259930178523064,0.04915187507867813,-0.09447090327739716,0.09223754703998566,0.07916402816772461,-0.030654791742563248,0.08673077821731567,0.06547003984451294,0.09619557857513428,0.14254534244537354,0.060540903359651566,0.06312974542379379,-0.008159317076206207,0.042648717761039734,0.03738192841410637,-0.09579937160015106,0.012135721743106842,0.12046536058187485,0.012472295202314854,0.03356730192899704,0.04904894903302193,0.04380717873573303,0.14923182129859924,-0.03407616168260574,-0.04247060418128967,-0.060975391417741776
4,3,0.11478783935308456,-0.047891974449157715,-0.04379679262638092,0.1413411945104599,0.19000886380672455,-0.020408539101481438,-0.05461563542485237,0.011765116825699806,0.05313842371106148,0.017090771347284317,-0.0028016723226755857,-0.02718658372759819,0.1423562616109848,0.16063599288463593,-0.18856123089790344,-0.05919681861996651,-0.20956361293792725,0.061648786067962646,0.11495739966630936,0.15803472697734833,-0.003255101153627038,-0.013918465003371239,-0.1655098795890808,-0.05751335248351097,0.03511932119727135,0.055285774171352386,0.16343168914318085,-0.05283840373158455,0.023542040959000587,0.054471783339977264,-0.0919749066233635,-0.052769578993320465,-0.15750277042388916,-0.027796385809779167,-0.19220806658267975,-0.0056687891483306885,-0.1317984014749527,-0.21313264966011047,-0.06170942261815071,-0.04049583151936531,0.2210296094417572,-0.0017016064375638962,0.05978241190314293,0.011231782846152782,0.040666040033102036,-0.003136746119707823,0.07999619841575623,-0.2224544882774353,0.03586222603917122,-0.03137478977441788,0.018271595239639282,-0.007960363291203976,0.08732829988002777,0.043476708233356476,-0.026243945583701134,-0.09033321589231491,-0.07071623206138611,-0.06596368551254272,0.01960071735084057,0.1751781851053238,0.10439928621053696,0.11771776527166367,0.051863014698028564,0.06110464781522751,-0.006439180579036474,-0.044082459062337875,-0.12498131394386292,0.08288951963186264,0.12447839975357056,0.13119420409202576,0.03793460503220558,0.0737219974398613,-0.10005202889442444,-0.15241779386997223,-0.11262320727109909,0.0401521734893322,-0.00838798750191927,0.005498556420207024,0.19914470613002777,0.028054924681782722,0.0648091658949852,0.10202052444219589,0.14115193486213684,0.09664974361658096,0.05931743606925011,0.1674824357032776,0.017843473702669144,0.03587864711880684,0.10129231959581375,0.12552489340305328,0.05786345526576042,0.04709719866514206,0.0820755660533905,0.11188431084156036,-0.10589441657066345,-0.05521968752145767,-0.20223073661327362,-0.17180390655994415,-0.05475214496254921,0.03542690351605415,0.11858700215816498,-0.0042214482091367245,-0.11755785346031189,0.08947218954563141,-0.06065024808049202,0.10705289244651794,0.020038943737745285,0.054420456290245056,-0.015355296432971954,-0.09495287388563156,0.17656196653842926,0.08941898494958878,0.18438351154327393,-0.048793498426675797,-0.20328406989574432,0.10797583311796188,0.009803078137338161,0.03882896527647972,0.14494656026363373,0.001716849859803915,0.12816861271858215,-0.012671302072703838,-0.028441330417990685,-0.1350918859243393,0.15844623744487762,-0.10645552724599838,-0.10965480655431747,-0.12184514850378036
5,8,0.0013966007390990853,0.08100587129592896,-0.18222816288471222,0.2084200233221054,0.18258509039878845,-0.006426006555557251,0.009403061121702194,0.15525169670581818,0.1544436514377594,-0.006989645306020975,0.030566822737455368,-0.09037589281797409,0.12890328466892242,0.08710993826389313,-0.18387246131896973,-0.056537095457315445,-0.15915942192077637,-0.014145854860544205,0.16438867151737213,0.16909974813461304,-0.08142080903053284,-0.05833856761455536,-0.07355467975139618,-0.17413827776908875,-0.03158878907561302,0.0690189078450203,0.11125609278678894,0.03278438001871109,-0.017839184030890465,-0.05705409497022629,0.035130131989717484,-0.05049055814743042,-0.03895160183310509,0.006513518281280994,-0.08967862278223038,-0.05425405129790306,-0.06996875256299973,-0.23502293229103088,-0.08863501995801926,-0.033057861030101776,-0.043642204254865646,-0.05754829943180084,-0.06140884757041931,-0.004270976409316063,-0.018007053062319756,-0.008621091023087502,-0.07239849120378494,-0.023133549839258194,0.06594450026750565,0.0064167059026658535,-0.07148326188325882,-0.0780198872089386,-0.021151583641767502,0.0034220716916024685,-0.173259437084198,-0.1335819661617279,-0.05044795200228691,-0.1284203678369522,0.03910055384039879,0.09587721526622772,0.10152767598628998,0.05593926087021828,-0.0037184646353125572,0.17066282033920288,-0.04757015407085419,0.06346266716718674,-0.05426665022969246,0.13095681369304657,0.1004149541258812,0.1769644170999527,0.1544462889432907,0.05288027599453926,-0.10254306346178055,-0.1274617612361908,0.002428109757602215,0.02326558157801628,0.11798009276390076,-0.059606533497571945,0.1049107015132904,0.009036749601364136,-0.01847093738615513,0.03545289859175682,0.17259912192821503,0.07544586062431335,-0.04379740357398987,0.06664806604385376,0.008375641889870167,0.04964711144566536,0.13863717019557953,0.09954831004142761,0.07582329213619232,-0.03361249715089798,-0.0769328624010086,-0.023410093039274216,-0.013734742067754269,0.04710940271615982,-0.06393694132566452,-0.05247459560632706,0.04806249961256981,0.10234790295362473,-0.07459533959627151,-0.08615979552268982,-0.11699072271585464,-0.07817807793617249,0.007857836782932281,0.000265112379565835,-0.003745600813999772,0.13233202695846558,0.12549908459186554,0.01700376160442829,0.17497487366199493,0.147637739777565,0.1684439480304718,-0.06847123801708221,-0.04466956853866577,0.008309813216328621,0.03927356004714966,-0.06346797943115234,0.07483614981174469,0.08563467115163803,-0.14033450186252594,0.09267120808362961,-0.07261639833450317,-0.05135507136583328,0.08805594593286514,-0.06913910061120987,-0.04260702431201935,0.04840733855962753
6,3,0.0126184755936265,-0.024564120918512344,-0.1624615490436554,0.17865772545337677,0.11915689706802368,0.025094423443078995,-0.07509490847587585,0.12910132110118866,0.14691922068595886,0.02099716104567051,-0.018725117668509483,-0.12236810475587845,0.1573195457458496,0.07161539047956467,-0.18765687942504883,-0.07152380794286728,-0.16872072219848633,0.05942010506987572,0.15743330121040344,0.1782349795103073,0.010437924414873123,-0.03434973210096359,-0.06253969669342041,-0.16860640048980713,-0.055064715445041656,0.0690682902932167,0.13710103929042816,0.02714466117322445,-0.01680416241288185,-0.03913425654172897,0.06225590407848358,-0.06940345466136932,-0.048834025859832764,-0.05427124351263046,-0.11087681353092194,-0.02274724468588829,-0.0725126564502716,-0.16406232118606567,-0.044150106608867645,-0.0605522096157074,-0.014089933596551418,-0.018417254090309143,0.03462322801351547,-0.0530136376619339,-0.01575373113155365,0.02575281821191311,-0.07355441898107529,-0.029409214854240417,0.036348119378089905,-0.06336664408445358,-0.0631989985704422,-0.1428600251674652,0.050915077328681946,0.043219249695539474,-0.08770513534545898,-0.10473761707544327,-0.13227196037769318,-0.057618122547864914,0.034207917749881744,0.12052250653505325,0.020700406283140182,0.0868658721446991,0.06379064172506332,0.13407506048679352,-0.037563346326351166,0.046615734696388245,-0.03797825053334236,0.1364080309867859,0.11229398101568222,0.1820656657218933,0.09714636206626892,-0.012097848579287529,-0.10802217572927475,-0.16199496388435364,0.01505181286484003,0.05392444506287575,0.013429745100438595,-0.036379799246788025,0.09772668778896332,0.01575450226664543,-0.0022277520038187504,0.09789054095745087,0.16068394482135773,0.00011481200635898858,-0.05385950952768326,0.09454745799303055,0.030607139691710472,0.026086507365107536,0.167715385556221,0.07766871899366379,0.07946968078613281,-0.011876861564815044,0.023885453119874,-0.09145913273096085,-0.025806542485952377,-0.043039314448833466,-0.08109605312347412,-0.10127899795770645,0.02850744128227234,0.08824561536312103,-0.0121657969430089,-0.06468532979488373,-0.13372282683849335,0.03052530437707901,-0.004405135288834572,0.0007337378337979317,-0.032579537481069565,0.09251385182142258,0.10099157691001892,-0.0893530398607254,0.15338173508644104,0.07918263226747513,0.12952804565429688,-0.013254497200250626,-0.0816790908575058,0.03594529256224632,0.04471873492002487,-0.032821737229824066,0.048201270401477814,0.09047029167413712,-0.061133261770009995,0.05960157513618469,-0.04830198362469673,-0.04421302303671837,0.08600392192602158,-0.10461074113845825,-0.06148061901330948,0.004027369897812605
7,20,0.017276102676987648,0.026751210913062096,-0.1532270461320877,0.22490280866622925,0.23805652558803558,-0.06349657475948334,-0.09796996414661407,0.1343556046485901,0.15474851429462433,0.07478392869234085,0.028223205357789993,-0.07277102023363113,0.1407977193593979,0.15387576818466187,-0.1670890748500824,-0.1416843831539154,-0.19913962483406067,0.038890860974788666,0.15021105110645294,0.17451909184455872,-0.056565672159194946,-0.027829639613628387,-0.11412374675273895,-0.18035832047462463,-0.06292814016342163,0.10269550234079361,0.13785262405872345,0.04592138156294823,-0.007729784119874239,-0.03718463331460953,0.03483601659536362,0.007908516563475132,-0.08945689350366592,0.06780999153852463,-0.09946099668741226,0.03266334533691406,-0.07185439765453339,-0.2586536705493927,-0.057727377861738205,-0.03205340728163719,-0.0366915799677372,-0.031372908502817154,0.07436535507440567,-0.013634751550853252,0.029178863391280174,0.024682575836777687,-0.12440960109233856,-0.07423289865255356,0.07874774932861328,0.004389285575598478,-0.041982777416706085,-0.128890722990036,-0.047279585152864456,0.04561378061771393,-0.19079117476940155,-0.11972259730100632,-0.09216804802417755,-0.06089947372674942,0.036559779196977615,0.1744360625743866,0.10369895398616791,0.08708687126636505,0.0581558495759964,0.1468099057674408,-0.009442228823900223,0.023688584566116333,-0.04239765554666519,0.12772700190544128,0.10244092345237732,0.23436298966407776,0.14247727394104004,0.11437545716762543,-0.11672411113977432,-0.16630175709724426,-0.036528948694467545,0.029443634673953056,0.0469430536031723,-0.10523280501365662,0.1514943689107895,8.654560951981694e-05,0.005066767800599337,0.13498757779598236,0.14728876948356628,0.05745618790388107,-0.03699161112308502,0.13137014210224152,0.03050454705953598,0.03971709683537483,0.24277624487876892,0.08292168378829956,0.05567546188831329,-0.021501388400793076,0.028782252222299576,-0.026643622666597366,-0.06834333389997482,-0.009743478149175644,-0.0996960923075676,-0.14788469672203064,-0.04110032320022583,0.11675763130187988,0.013298500329256058,-0.09634019434452057,-0.10822132229804993,-0.0009197693434543908,0.006930132862180471,0.022662172093987465,-0.05207286775112152,0.09637151658535004,0.13016679883003235,-0.07513383775949478,0.11217660456895828,0.15151400864124298,0.21872584521770477,0.0015189425321295857,-0.08610239624977112,-0.05132538452744484,-0.006825473625212908,0.013254866003990173,0.10091503709554672,0.09559391438961029,0.03891628608107567,0.07235604524612427,-0.00121983396820724,-0.17849664390087128,0.07316333055496216,-0.15584832429885864,-0.051181644201278687,0.004180370829999447
8,3,0.01993534155189991,0.009559965692460537,-0.11162819713354111,0.17298653721809387,0.20061619579792023,0.05623242259025574,-0.0825539380311966,0.1329280436038971,0.09630744904279709,0.07998556643724442,0.06322958320379257,-0.08432188630104065,0.12776900827884674,0.11682916432619095,-0.11101478338241577,-0.13176430761814117,-0.18342579901218414,0.029257070273160934,0.14921310544013977,0.17076323926448822,-0.053098853677511215,-0.05308884009718895,-0.0747540071606636,-0.14405681192874908,-0.07248274981975555,0.1141330748796463,0.1221555545926094,0.0649244412779808,-0.015166725032031536,-0.070963054895401,0.008548958227038383,-0.03602036461234093,-0.09901894629001617,0.00416896678507328,-0.12644563615322113,-0.02241908572614193,-0.07824897021055222,-0.17244791984558105,-0.03555578738451004,-0.046699609607458115,-0.001222644466906786,-0.02665933221578598,0.027016056701540947,-0.019820401445031166,0.0025336677208542824,-0.015923861414194107,-0.1442815214395523,-0.047962188720703125,-0.04636726900935173,-0.004857645835727453,-0.05527639389038086,-0.1248178705573082,-0.03537169098854065,0.030562786385416985,-0.1256222277879715,-0.055065006017684937,-0.13710853457450867,-0.07724612951278687,0.04409916698932648,0.20016390085220337,0.11650525778532028,0.055702418088912964,0.036288321018218994,0.08600075542926788,-0.012065515853464603,0.03661152347922325,-0.044383082538843155,0.10463236272335052,0.07933350652456284,0.15879212319850922,0.14065034687519073,0.09015768021345139,-0.10564719885587692,-0.1423359215259552,-0.05463116988539696,0.038940947502851486,0.06362605839967728,-0.066095732152462,0.10640304535627365,-0.0016865440411493182,-0.03654690459370613,0.10625623166561127,0.1604442298412323,0.04672108218073845,-0.09106546640396118,0.06265883147716522,0.03996605798602104,0.016047151759266853,0.19178146123886108,0.06864386051893234,-0.014373061247169971,-0.04752947390079498,-0.017825590446591377,-0.04173010587692261,-0.06224806606769562,0.02804460935294628,-0.04035910591483116,-0.10646861046552658,-0.03661436587572098,0.12100844085216522,-0.00413729390129447,-0.07788331806659698,-0.16294150054454803,0.019601602107286453,0.016777049750089645,-0.0017014916520565748,0.004685918800532818,0.08452591300010681,0.13081048429012299,-0.0410541407763958,0.13273875415325165,0.1659519374370575,0.1431867629289627,-0.053999707102775574,-0.1035284623503685,-0.04519866406917572,-0.0028565647080540657,-0.036427091807127,0.050209954380989075,0.0778241828083992,-0.021258508786559105,0.07098019868135452,-0.012098281644284725,-0.17086684703826904,0.031117983162403107,-0.09661855548620224,-0.09764537215232849,0.04104956239461899
9,5,0.021689321845769882,-0.06269120424985886,-0.17487385869026184,0.31033071875572205,0.24350664019584656,0.08292657136917114,0.034698955714702606,0.07383762300014496,0.15403784811496735,-0.016407951712608337,-0.10239666700363159,-0.02965635433793068,0.24581138789653778,0.0281542856246233,-0.16309088468551636,-0.04511500522494316,-0.188123419880867,-0.039393942803144455,0.09984997659921646,0.13400226831436157,-0.003831838956102729,0.016967514529824257,-0.21160320937633514,-0.1540709137916565,0.08941027522087097,0.10782300680875778,0.08255448937416077,0.011713938787579536,-0.010696045123040676,-0.003696873551234603,0.07954632490873337,0.03358630836009979,-0.037845466285943985,-0.12683744728565216,-0.0899672582745552,-0.006817017216235399,-0.02888794057071209,-0.2760842740535736,-0.036531902849674225,-0.03589300811290741,-0.06448102742433548,-0.101349376142025,0.04750981554389,0.03192994371056557,0.03290095180273056,0.18079549074172974,-0.029865194112062454,-0.024002106860280037,0.1494799554347992,-0.044441115111112595,0.11626704037189484,-0.09169631451368332,0.0029070249292999506,0.011915410868823528,-0.21112217009067535,-0.05292205512523651,0.014422502368688583,0.042064473032951355,0.035910677164793015,0.09988980740308762,0.04511352255940437,0.03879386559128761,0.05723921209573746,0.15615226328372955,-0.057558972388505936,-0.03405728191137314,-0.023039737716317177,0.12230724841356277,0.11997276544570923,0.19190354645252228,0.06402026861906052,0.028742052614688873,-0.06227996200323105,-0.17914025485515594,0.036189209669828415,-0.01877601444721222,0.04622331261634827,-0.1404809057712555,0.16612662374973297,-0.13756278157234192,-0.02018680050969124,0.03854583948850632,0.10400357097387314,-0.013877126388251781,-0.007603272330015898,0.16598816215991974,0.06018165498971939,0.013399798423051834,0.21484291553497314,0.11079848557710648,0.11396288126707077,-0.04998501390218735,0.013828122057020664,0.04969538375735283,0.020095674321055412,-0.04094396159052849,-0.05924911051988602,-0.21247674524784088,0.050077807158231735,0.17126242816448212,-0.1093418151140213,-0.03941413387656212,-0.06123467534780502,-0.049289897084236145,-0.0061819907277822495,0.027474863454699516,0.054736655205488205,0.18113836646080017,0.009653333574533463,-0.07291558384895325,0.1715938150882721,-0.030405914410948753,0.09363844990730286,-0.1428554356098175,0.0734848827123642,0.00642789714038372,0.05221707001328468,-0.08436553925275803,0.019312124699354172,0.11734816431999207,-0.08377823233604431,-0.020836522802710533,-0.0936843678355217,-0.1448916494846344,0.20465479791164398,-0.1762257218360901,0.04592302069067955,-0.020936407148838043
10,40,0.0468750037252903,0.041031379252672195,0.03641678765416145,0.03466781973838806,0.08483276516199112,0.08845620602369308,-0.07461543381214142,0.11354440450668335,0.024667708203196526,0.02164696902036667,0.002005517017096281,-0.044664688408374786,0.09291736781597137,-0.024552026763558388,-0.02997221052646637,-0.04370042681694031,0.03849820792675018,-0.007308089639991522,0.03669131174683571,0.009941915981471539,-0.023946313187479973,-0.04836989939212799,-0.016016315668821335,-0.13252632319927216,-0.01726776361465454,0.06430061161518097,0.019178150221705437,-0.033010344952344894,-0.023680994287133217,-0.02412271499633789,0.08149264007806778,-0.059007082134485245,-0.0017632031813263893,-0.02455504983663559,-0.1083584874868393,-0.02178112231194973,-0.10826794058084488,-0.07402908056974411,-0.012098897248506546,-0.02752641960978508,-0.025659864768385887,-0.007865005172789097,-0.08093439042568207,-0.03012683242559433,0.0296036209911108,-0.04613194987177849,0.03394272178411484,-0.030689142644405365,-0.05719492584466934,-0.0895196795463562,0.0053910864517092705,-0.06935963779687881,0.018872138112783432,0.045123036950826645,0.029196901246905327,0.028152216225862503,-0.06901094317436218,-0.02104141004383564,0.022050458937883377,0.15353474020957947,-0.030932949855923653,0.0216374471783638,0.09975267201662064,0.04087730124592781,0.050668805837631226,-0.0002749628038145602,0.042539216578006744,0.02798272855579853,0.06503578275442123,0.033644214272499084,-0.033262476325035095,-0.01809520833194256,-0.055617377161979675,-0.08194498717784882,-0.09089598804712296,-0.08483186364173889,0.033614493906497955,0.01022397167980671,0.08351290225982666,-0.018543211743235588,-0.0695301964879036,0.07662610709667206,0.11517897993326187,0.0050333659164607525,-0.008489810861647129,0.012714872136712074,0.03508559614419937,0.08133749663829803,0.05292153358459473,0.035507798194885254,-0.03824302554130554,0.07811695337295532,-0.10167060792446136,0.02496924065053463,0.03891944885253906,0.044074736535549164,0.03344238921999931,-0.028218166902661324,0.08693599700927734,0.04657511040568352,-0.03548257797956467,-0.10822629183530807,-0.09321194142103195,0.015390339307487011,-0.05434691533446312,-0.014880698174238205,0.1268087476491928,0.10054928809404373,-0.002217185450717807,-0.049764975905418396,0.08647709339857101,0.04639117792248726,0.0545092411339283,-0.06270769983530045,-0.041456177830696106,-0.029686812311410904,0.0136852553114295,-0.08205922693014145,-0.011142480187118053,0.06223335117101669,-0.08665857464075089,0.02329888753592968,0.009742430411279202,-0.02479250729084015,-0.03421388566493988,-0.022925404831767082,-0.027130771428346634,0.04047054052352905
